lb,ub,Qsg,Tout,Tair_true,u_true
15.0,28.0,0.0,22.799999999999997,20.71763028219147,-774.32153
15.0,28.0,0.0,22.700000000000003,20.69254230805623,-762.7526
15.0,28.0,0.0,22.5,20.669734499932467,-752.23517
15.0,28.0,0.0,22.400000000000006,20.648386224355935,-742.39075
15.0,28.0,0.0,22.200000000000003,20.628924687634726,-733.4163
15.0,28.0,0.0,22.1,20.610546817500236,-724.9417
15.0,28.0,0.0,21.89999999999999,20.59373487587728,-717.18915
15.0,28.0,0.0,21.89999999999999,20.577713498640954,-709.8011
15.0,28.0,0.0,21.799999999999997,20.563525620181387,-703.2586
15.0,28.0,3.848181036,22.700000000000003,20.550326293079898,-697.172
15.0,28.0,33.47745654,23.5,20.54441341326008,-694.4454
22.0,24.0,19.65910993,24.299999999999997,20.550313037844795,-697.16583
22.0,24.0,115.7141678,25.200000000000003,20.549949914604003,-696.9984
22.0,24.0,99.98100393,26.099999999999994,20.58678663024299,-713.98505
22.0,24.0,129.031528,27.099999999999994,20.59573307041522,1102.2827
22.0,24.0,192.5634278,27.799999999999997,23.59985031547858,-2103.4106
22.0,24.0,311.140018,28.400000000000006,19.378641821002898,1459.9479
22.0,24.0,314.3513596,28.900000000000006,24.23963576589799,-2398.4375
22.0,24.0,441.2809292,29.299999999999997,19.292840717329973,1470.1061
22.0,24.0,490.9695257,29.700000000000003,24.51458987371162,-2525.228
22.0,24.0,616.2755637,30.0,19.429102512940574,1454.1368
22.0,24.0,635.4907875,30.299999999999997,24.809657235546133,-2661.2935
22.0,24.0,659.6806686,30.5,19.569878582857196,1437.543
22.0,24.0,657.5871905,30.700000000000003,25.0825284139457,-2787.1238
22.0,24.0,487.6869575,30.799999999999997,19.676441375839886,1344.3977
22.0,24.0,555.0335905,30.799999999999997,25.13925115935002,-2813.2805
22.0,24.0,573.7483077,30.799999999999997,19.788225213545335,1333.7808
22.0,24.0,596.5308813,30.799999999999997,25.297780177615888,-2886.3835
22.0,24.0,497.18584169999997,30.799999999999997,19.850447540798257,-203.11658
22.0,24.0,453.7231478,30.599999999999994,23.07889031110197,-1863.1783
22.0,24.0,251.1006945,30.400000000000006,21.02419322042899,-915.688
22.0,24.0,259.9128185,30.099999999999994,22.0702261455971,-1398.0492
22.0,24.0,88.94076222,29.799999999999997,21.43358959516767,-1104.4745
22.0,24.0,113.2310887,29.400000000000006,21.678926434536827,-1217.6077
22.0,24.0,51.315,29.0,21.465404889112456,-1119.1458
22.0,24.0,96.718587,29.0,21.293384937438752,-1039.8214
22.0,24.0,17.325,27.299999999999997,21.31242731471247,-1048.6025
22.0,24.0,14.14005828,26.400000000000006,21.201033544962968,-997.2351
22.0,24.0,15.43192641,25.5,21.167573244338122,-981.8054
15.0,28.0,0.0,25.200000000000003,21.09522444134861,-948.44293
15.0,28.0,0.0,24.900000000000006,21.04604224778259,-925.7633
15.0,28.0,0.0,24.599999999999994,20.99252235992995,-901.08356
15.0,28.0,0.0,24.200000000000003,20.947894052634364,-880.50397
15.0,28.0,0.0,23.799999999999997,20.903645767179036,-860.09955
15.0,28.0,0.0,23.4,20.86362933014934,-841.6466
15.0,28.0,0.0,22.9,20.825239800595728,-823.94385
15.0,28.0,0.0,22.5,20.788951986782987,-807.2104
15.0,28.0,0.0,22.0,20.754449514841458,-791.3001
15.0,28.0,0.0,21.5,20.721310843100287,-776.01874
15.0,28.0,0.0,21.0,20.68925969072826,-761.23883
15.0,28.0,0.0,20.60000000000001,20.658246605681732,-746.9377
15.0,28.0,0.0,20.200000000000003,20.628643503826684,-733.28674
15.0,28.0,0.0,19.799999999999997,20.600279609840378,-720.20715
15.0,28.0,0.0,19.700000000000003,20.573028147818192,-707.64056
15.0,28.0,0.0,19.5,20.54833469019463,-696.2536
15.0,28.0,0.0,19.39999999999999,20.525285039971514,-685.62463
15.0,28.0,0.0,19.39999999999999,20.50432099237859,-675.95734
15.0,28.0,2.380131289,20.299999999999997,20.4856470070541,-667.3461
15.0,28.0,38.48805577,21.200000000000003,20.474398526359277,-662.1591
22.0,24.0,18.645,22.0,20.478203434303087,-663.9137
22.0,24.0,107.0266597,22.799999999999997,20.472696347656118,-661.37415
22.0,24.0,54.1606313,24.0,20.504496802556297,-676.0384
22.0,24.0,164.7779403,25.200000000000003,20.50078043514594,1304.4766
22.0,24.0,116.4913162,26.0,23.765683147777622,-2179.8818
22.0,24.0,314.2010081,26.900000000000006,19.14802437184777,1487.123
22.0,24.0,309.1821202,27.400000000000006,24.115143808321605,-2341.0298
22.0,24.0,490.5957536,27.799999999999997,19.225843415274237,1478.0021
22.0,24.0,508.5061231,28.099999999999994,24.39813926256666,-2471.5288
22.0,24.0,631.5840422,28.5,19.37572098458893,1460.4103
22.0,24.0,651.7486222,28.700000000000003,24.697806169672216,-2609.7153
22.0,24.0,713.1642501,29.0,19.520549404843344,1443.4047
22.0,24.0,719.4361034,29.099999999999994,24.987128280131692,-2743.1316
22.0,24.0,715.9096734,29.200000000000003,19.642988497121625,1428.8967
22.0,24.0,684.6494049999999,29.200000000000003,25.232818366128704,-2856.4272
22.0,24.0,588.4361269,29.200000000000003,19.72404918488107,1384.739
22.0,24.0,558.8158848,29.099999999999994,25.33770585444106,-2904.7947
22.0,24.0,415.8428827,28.900000000000006,19.780974223018095,-342.3977
22.0,24.0,427.69025249999993,28.700000000000003,22.779941607375747,-1725.323
22.0,24.0,259.0831517,28.400000000000006,21.091345338947196,-946.6542
22.0,24.0,279.2206955,27.900000000000006,21.935322832711645,-1335.8407
22.0,24.0,141.9398615,27.400000000000006,21.408800293833558,-1093.0433
22.0,24.0,146.6342485,26.599999999999994,21.599730287457604,-1181.0876
22.0,24.0,53.459999999999994,25.799999999999997,21.411468665342582,-1094.2738
22.0,24.0,42.82260965,25.799999999999997,21.21093306415184,-1001.80005
22.0,24.0,25.245,23.4,21.218153324233562,-1005.1296
22.0,24.0,12.87,22.299999999999997,21.105676679164695,-953.2628
22.0,24.0,20.08415461,21.200000000000003,21.056824049532295,-930.73517
15.0,28.0,0.0,20.5,20.979365849557517,-895.01666
15.0,28.0,0.0,19.799999999999997,20.91665347383569,-866.0978
15.0,28.0,0.0,19.200000000000003,20.853218406844462,-836.84576
15.0,28.0,0.0,18.700000000000003,20.796013825137475,-810.46686
15.0,28.0,0.0,18.200000000000003,20.741352119598535,-785.26044
15.0,28.0,0.0,17.700000000000003,20.69085766974848,-761.9757
15.0,28.0,0.0,17.299999999999997,20.64302697316958,-739.9194
15.0,28.0,0.0,16.89999999999999,20.598667733197313,-719.4638
15.0,28.0,0.0,16.5,20.557045618565635,-700.27045
15.0,28.0,0.0,16.1,20.518055017607725,-682.2906
15.0,28.0,0.0,15.799999999999997,20.481300537319346,-665.34186
15.0,28.0,0.0,15.5,20.447120115680622,-649.5801
15.0,28.0,0.0,15.200000000000003,20.41516178995371,-634.843
15.0,28.0,0.0,14.900000000000006,20.38522023839298,-621.03595
15.0,28.0,0.0,14.700000000000003,20.357053390300244,-608.0473
15.0,28.0,0.0,14.399999999999991,20.33100237217873,-596.0343
15.0,28.0,0.0,14.299999999999997,20.30626738056296,-584.6282
15.0,28.0,0.0,14.100000000000001,20.28381397246971,-574.2741
15.0,28.0,2.057921909,15.099999999999994,20.262759253340754,-564.56506
15.0,28.0,40.26075756,16.1,20.2499047757224,-558.63745
22.0,24.0,19.8,17.1,20.25337005193281,-560.2354
22.0,24.0,104.983944,18.200000000000003,20.247957879424415,-557.7397
22.0,24.0,50.82,19.6,20.280856100493153,-572.91016
22.0,24.0,160.6105026,21.1,20.279204816448477,1353.4027
22.0,24.0,110.8166631,22.1,23.466283735107748,-2041.8186
22.0,24.0,318.5322103,23.10000000000001,18.973864640120052,1507.5817
22.0,24.0,315.1617337,23.799999999999997,23.79007343112205,-2191.129
22.0,24.0,503.2140935,24.5,19.079626272819148,1495.1681
22.0,24.0,538.7664181,25.0,24.089528727566492,-2329.218
22.0,24.0,650.7865659,25.599999999999994,19.246530663962034,1475.5769
22.0,24.0,682.1485825,26.0,24.415587560822402,-2479.5747
22.0,24.0,739.7039879,26.400000000000006,19.403899252969676,1457.1047
22.0,24.0,752.9903615,26.700000000000003,24.733255118464506,-2626.062
22.0,24.0,751.4821362,27.0,19.53932567319754,1441.2017
22.0,24.0,743.8894121,27.200000000000003,25.009372279056002,-2753.389
22.0,24.0,684.6824741,27.299999999999997,19.64082349252619,1428.7343
22.0,24.0,655.5646471,27.400000000000006,25.216330851967747,-2848.8245
22.0,24.0,538.5319332,27.400000000000006,19.698615017727032,1277.3114
22.0,24.0,479.9196378,27.400000000000006,25.113865970615343,-2801.5745
22.0,24.0,331.0532494,27.299999999999997,19.813106141055364,-357.2148
22.0,24.0,262.1650012,27.099999999999994,22.650246863402785,-1665.5164
22.0,24.0,147.4582487,26.900000000000006,21.01023649884594,-909.25214
22.0,24.0,96.73817951,26.700000000000003,21.812002336668975,-1278.9735
22.0,24.0,57.254999999999995,26.400000000000006,21.27378656891707,-1030.784
22.0,24.0,42.57,26.400000000000006,21.27556538717217,-1031.6042
22.0,24.0,26.895,23.10000000000001,21.177095092615666,-986.1962
22.0,24.0,13.035,21.89999999999999,21.123742089969074,-961.5934
22.0,24.0,17.90862503,20.60000000000001,21.039966038021646,-922.9614
15.0,28.0,0.0,20.200000000000003,20.97771145015269,-894.2538
15.0,28.0,0.0,19.900000000000006,20.904896428135746,-860.6763
15.0,28.0,0.0,19.5,20.848176784053855,-834.52094
15.0,28.0,0.0,19.1,20.79036448710565,-807.8617
15.0,28.0,0.0,18.799999999999997,20.739809569837142,-784.5491
15.0,28.0,0.0,18.4,20.69171507940081,-762.37115
15.0,28.0,0.0,18.10000000000001,20.647737909446317,-742.0918
15.0,28.0,0.0,17.799999999999997,20.60664100690611,-723.1406
15.0,28.0,0.0,17.5,20.568791362339727,-705.6868
15.0,28.0,0.0,17.299999999999997,20.533457649792105,-689.39325
15.0,28.0,0.0,17.1,20.501094561000087,-674.46954
15.0,28.0,0.0,17.0,20.47122558991327,-660.696
15.0,28.0,0.0,16.799999999999997,20.444184476124477,-648.2264
15.0,28.0,0.0,16.700000000000003,20.419054080027344,-636.63794
15.0,28.0,0.0,16.6,20.396232014921438,-626.1139
15.0,28.0,0.0,16.5,20.37538240052977,-616.4994
15.0,28.0,0.0,16.5,20.356334509054197,-607.71576
15.0,28.0,0.0,16.5,20.33938995060246,-599.9021
15.0,28.0,2.162894461,17.400000000000006,20.324294468262234,-592.94104
15.0,28.0,14.589822,18.299999999999997,20.31617269906516,-589.19586
22.0,24.0,42.3610783,19.200000000000003,20.316280602853162,-589.2456
22.0,24.0,83.08757922,20.0,20.32618736526991,-593.8139
22.0,24.0,85.45942311,21.4,20.345538884247812,-602.73755
22.0,24.0,182.1019429,22.700000000000003,20.364409279919467,1342.5012
22.0,24.0,195.6392194,24.099999999999994,23.586785575523642,-2097.386
22.0,24.0,318.4675882,25.599999999999994,19.05672206651065,1497.854
22.0,24.0,316.2378953,26.400000000000006,23.933356689587118,-2257.2017
22.0,24.0,494.75279839999996,27.099999999999994,19.152652812227434,1486.5958
22.0,24.0,517.5040331,27.5,24.240476277503404,-2398.825
22.0,24.0,623.4403881,28.0,19.315785386624306,1467.447
22.0,24.0,652.2570099,28.299999999999997,24.561934556116338,-2547.06
22.0,24.0,720.7524437,28.599999999999994,19.468666822900268,1449.5004
22.0,24.0,730.5127239,28.799999999999997,24.874781790302467,-2691.3247
22.0,24.0,700.9074828,29.0,19.60219878243705,1433.741
22.0,24.0,679.510953,29.099999999999994,25.13604981506355,-2811.8042
22.0,24.0,663.1110042,29.099999999999994,19.687543849021985,1421.1313
22.0,24.0,630.6267039999999,28.900000000000006,25.32777949215285,-2900.217
22.0,24.0,507.5732943,28.700000000000003,19.748421427909765,670.70374
22.0,24.0,444.6990817,28.299999999999997,24.301291973354346,-2426.8691
22.0,24.0,278.6031527,27.900000000000006,20.30959947171506,-586.16473
22.0,24.0,286.9563315,27.400000000000006,22.414648219318813,-1556.8739
22.0,24.0,124.7274135,26.900000000000006,21.186308368754872,-990.4448
22.0,24.0,175.6194614,26.200000000000003,21.74953398544777,-1250.1671
22.0,24.0,87.30679975999999,25.5,21.359273211862845,-1070.2047
22.0,24.0,97.32997148,25.5,21.27142750618252,-1029.696
22.0,24.0,18.07245878,24.099999999999994,21.22376269725898,-1007.71625
22.0,24.0,23.85043086,23.6,21.13470662879001,-966.6495
22.0,24.0,10.80927459,23.200000000000003,21.081504771009833,-942.11633
15.0,28.0,0.0,22.9,21.012478309254217,-910.2859
15.0,28.0,0.0,22.599999999999994,20.958194335947866,-885.2537
15.0,28.0,0.0,22.400000000000006,20.904272193504315,-860.38837
15.0,28.0,0.0,22.200000000000003,20.85753362218469,-838.83563
15.0,28.0,0.0,22.1,20.813668971453456,-818.60815
15.0,28.0,0.0,22.0,20.77482417829848,-800.6955
15.0,28.0,0.0,22.0,20.73934653857222,-784.3356
15.0,28.0,0.0,21.89999999999999,20.707997278821985,-769.8794
15.0,28.0,0.0,21.799999999999997,20.67942888939973,-756.70557
15.0,28.0,0.0,21.799999999999997,20.653577837508312,-744.7848
15.0,28.0,0.0,21.700000000000003,20.63053776549711,-734.1602
15.0,28.0,0.0,21.700000000000003,20.609511865201377,-724.4645
15.0,28.0,0.0,21.700000000000003,20.59082135750967,-715.8456
15.0,28.0,0.0,21.6,20.57416315910686,-708.164
15.0,28.0,0.0,21.5,20.558815804663972,-701.0868
15.0,28.0,0.0,21.299999999999997,20.544659347969002,-694.5588
15.0,28.0,0.0,21.0,20.531025776733618,-688.2719
15.0,28.0,0.0,20.799999999999997,20.517378275041178,-681.9785
15.0,28.0,1.154148009,20.9,20.504255645118842,-675.9272
15.0,28.0,10.73887724,21.0,20.493446321801983,-670.9427
22.0,24.0,41.19808072,21.6,20.486684970485005,-667.82477
22.0,24.0,82.02744973,22.200000000000003,20.49027798043672,-669.4817
22.0,24.0,108.8954673,23.10000000000001,20.502174308322196,-674.96747
22.0,24.0,171.991558,24.099999999999994,20.51903802509927,1303.0659
22.0,24.0,123.2380789,25.099999999999994,23.771935876582546,-2182.7651
22.0,24.0,321.8902804,26.099999999999994,19.14403102517713,1487.5951
22.0,24.0,319.12410589999996,26.900000000000006,24.11000533745431,-2338.6604
22.0,24.0,496.4783898,27.700000000000003,19.221522761989945,1478.5096
22.0,24.0,516.8374178,28.099999999999994,24.39111030948056,-2468.2874
22.0,24.0,637.5901231,28.599999999999994,19.374791529656544,1460.5198
22.0,24.0,585.3041028,28.599999999999994,24.69521712185818,-2608.5212
22.0,24.0,442.8244448,28.599999999999994,19.500655632663175,1440.9103
22.0,24.0,236.3720793,28.299999999999997,24.888666536120006,-2697.7275
22.0,24.0,368.6549226,28.0,19.493388995877133,1332.9362
22.0,24.0,569.4792612,27.5,24.80924195347678,-2661.1018
22.0,24.0,585.4349056,26.900000000000006,19.69636756988535,1416.6527
22.0,24.0,409.8073666,26.299999999999997,25.140142617650415,-2813.6917
22.0,24.0,344.5523406,25.599999999999994,19.614259654484457,-251.12692
22.0,24.0,413.7309364,25.099999999999994,22.61376618185081,-1648.694
22.0,24.0,290.6657601,24.599999999999994,20.908178790831514,-862.1898
22.0,24.0,276.5702386,24.299999999999997,21.772232002342726,-1260.634
22.0,24.0,165.4954369,24.099999999999994,21.232465338223072,-1011.7293
22.0,24.0,158.7886803,23.799999999999997,21.44017108617918,-1107.5095
22.0,24.0,91.5334097,23.5,21.249715765286826,-1019.6841
22.0,24.0,49.78131839,23.5,21.068384770871017,-936.0662
22.0,24.0,24.255,22.5,21.072113471852415,-937.78564
22.0,24.0,11.715,22.0,20.97496065563655,-892.9852
22.0,24.0,15.89989916,21.6,20.936728819251414,-875.3553
15.0,28.0,0.0,21.4,20.874739106536445,-846.7697
15.0,28.0,0.0,21.1,20.828215089499192,-825.3159
15.0,28.0,0.0,21.0,20.78095223756096,-803.5214
15.0,28.0,0.0,20.799999999999997,20.740804549340897,-785.0079
15.0,28.0,0.0,20.700000000000003,20.70269546116184,-767.4346
15.0,28.0,0.0,20.60000000000001,20.66903705068728,-751.91345
15.0,28.0,0.0,20.4,20.638143509413855,-737.6675
15.0,28.0,0.0,20.299999999999997,20.609845728286864,-724.61835
15.0,28.0,0.0,20.099999999999994,20.58405934650743,-712.7274
15.0,28.0,0.0,20.0,20.56012518877321,-701.6906
15.0,28.0,0.0,19.799999999999997,20.538324837285586,-691.63763
15.0,28.0,0.0,19.700000000000003,20.5178847013739,-682.21204
15.0,28.0,0.0,19.6,20.499225436957452,-673.6076
15.0,28.0,0.0,19.5,20.48208958346949,-665.70575
15.0,28.0,0.0,19.39999999999999,20.46634417040225,-658.44495
15.0,28.0,0.0,19.39999999999999,20.451818354061174,-651.7466
15.0,28.0,0.0,19.39999999999999,20.43891255780155,-645.7953
15.0,28.0,0.0,19.39999999999999,20.427406313269778,-640.4894
15.0,28.0,1.111690873,19.5,20.41716979518343,-635.769
15.0,28.0,10.74574991,19.700000000000003,20.408881487970536,-631.947
22.0,24.0,24.69095084,20.099999999999994,20.404932112094237,-630.1258
22.0,24.0,61.40395767,20.5,20.405364303898594,-630.3251
22.0,24.0,65.94661485,21.1,20.415917956207124,-635.1918
22.0,24.0,46.17556695,21.700000000000003,20.4228084214664,1215.1135
22.0,24.0,140.9623356,22.5,23.44610173140434,-2032.512
22.0,24.0,238.0479605,23.4,19.14886195461378,1487.0105
22.0,24.0,275.2580315,24.0,23.909722556567736,-2246.3032
22.0,24.0,250.2744309,24.700000000000003,19.12480459133879,1489.7001
22.0,24.0,339.0828536,25.099999999999994,24.121208848959242,-2343.8267
22.0,24.0,357.4510309,25.599999999999994,19.22166696100963,1478.3616
22.0,24.0,272.3342559,26.0,24.341417640820957,-2445.3723
22.0,24.0,605.8867084,26.299999999999997,19.28314434363791,1471.2767
22.0,24.0,465.6886372,26.400000000000006,24.581119948368155,-2555.9075
22.0,24.0,402.2533853,26.5,19.409070161361868,1450.7103
22.0,24.0,326.7096429,26.400000000000006,24.732124415506313,-2625.5403
22.0,24.0,243.3094511,26.400000000000006,19.44907684309393,289.77466
22.0,24.0,366.0115981,26.099999999999994,23.046389541571024,-1848.1912
22.0,24.0,446.7465374,25.900000000000006,20.379038444583756,450.97662
22.0,24.0,469.1614589,25.599999999999994,23.485404383056263,-2050.6357
22.0,24.0,277.588585,25.299999999999997,20.238769793387977,-553.50275
22.0,24.0,287.1093809,25.099999999999994,21.96885784933976,-1351.3049
22.0,24.0,115.8913805,24.799999999999997,20.981363103494182,-895.9376
22.0,24.0,117.146842,24.5,21.442272475902886,-1108.4785
22.0,24.0,45.70371136,24.099999999999994,21.124570296045626,-961.9753
22.0,24.0,96.82290167,24.099999999999994,21.02169498806025,-914.536
22.0,24.0,23.595,22.799999999999997,21.015452169329237,-911.6572
22.0,24.0,35.63191331000001,22.200000000000003,20.93273705997122,-873.5145
22.0,24.0,11.68428073,21.6,20.903045423173207,-859.8227
15.0,28.0,0.0,21.200000000000003,20.84042883168367,-830.94806
15.0,28.0,0.0,20.9,20.799258534212925,-811.963
15.0,28.0,0.0,20.60000000000001,20.75274436666676,-790.5138
15.0,28.0,0.0,20.299999999999997,20.714424200803244,-772.8431
15.0,28.0,0.0,20.099999999999994,20.676278010557215,-755.25256
15.0,28.0,0.0,19.900000000000006,20.64272696453653,-739.781
15.0,28.0,0.0,19.900000000000006,20.611076585822005,-725.18604
15.0,28.0,0.0,19.900000000000006,20.583371352409674,-712.41016
15.0,28.0,0.0,19.799999999999997,20.558442014594853,-700.91437
15.0,28.0,0.0,19.799999999999997,20.535864935140225,-690.5033
15.0,28.0,0.0,19.799999999999997,20.515721306571443,-681.2144
15.0,28.0,0.0,19.900000000000006,20.497808675809488,-672.95435
15.0,28.0,0.0,19.900000000000006,20.482371356727135,-665.8357
15.0,28.0,0.0,20.0,20.46859583228781,-659.48334
15.0,28.0,0.0,19.900000000000006,20.456871443511638,-654.0768
15.0,28.0,0.0,19.799999999999997,20.445861500670922,-648.9997
15.0,28.0,0.0,19.700000000000003,20.435597359200806,-644.26654
15.0,28.0,0.0,19.5,20.425936941872724,-639.8118
15.0,28.0,1.107366066,19.799999999999997,20.416322970967606,-635.3785
15.0,28.0,11.69716458,20.099999999999994,20.409696055545485,-632.32263
22.0,24.0,6.871140655,20.5,20.40790670384046,-631.4975
22.0,24.0,12.83367841,21.0,20.40490423688207,-630.113
22.0,24.0,54.88176083,21.6,20.40857793966514,-631.807
22.0,24.0,120.3203575,22.200000000000003,20.423972258735798,1316.9186
22.0,24.0,123.8920108,22.799999999999997,23.62357550992611,-2114.351
22.0,24.0,123.9365196,23.4,19.072045705011114,1495.642
22.0,24.0,143.8533517,23.9,23.90008132461808,-2241.8574
22.0,24.0,90.7985065,24.5,19.088727725300505,1488.5254
22.0,24.0,214.3778679,24.799999999999997,24.040144277729816,-2306.445
22.0,24.0,458.60891949999996,25.099999999999994,19.172854946432494,1484.2198
22.0,24.0,415.6497227,25.200000000000003,24.292156787922927,-2422.6565
22.0,24.0,413.070132,25.299999999999997,19.291504428248786,1470.0586
22.0,24.0,360.3940853,25.400000000000006,24.494426002575793,-2515.9297
22.0,24.0,407.5078753,25.5,19.355647941749677,1460.6323
22.0,24.0,510.7559088,25.700000000000003,24.649449391290183,-2587.4163
22.0,24.0,599.932525,26.0,19.457861456091024,1450.5936
22.0,24.0,600.3234869,26.099999999999994,24.863503795682487,-2686.124
22.0,24.0,288.520874,26.299999999999997,19.549116799002462,-148.96936
22.0,24.0,384.252525,26.200000000000003,22.54154514741179,-1615.3903
22.0,24.0,287.8465831,26.099999999999994,20.762125850407728,-794.8399
22.0,24.0,285.0683869,25.599999999999994,21.69884483780369,-1226.7927
22.0,24.0,144.3665179,25.099999999999994,21.149067697136875,-973.2719
22.0,24.0,151.0202365,24.299999999999997,21.377986583139066,-1078.8341
22.0,24.0,96.4625323,23.5,21.192031370131104,-993.0839
22.0,24.0,92.42511445000001,23.5,21.021400319382355,-914.40015
22.0,24.0,23.72360468,22.1,21.03931657467657,-922.66187
22.0,24.0,15.21771934,21.6,20.93585740005413,-874.95337
22.0,24.0,4.250721061,21.1,20.90525573157234,-860.8419
15.0,28.0,0.0,20.60000000000001,20.837821656945568,-829.74585
15.0,28.0,0.0,20.200000000000003,20.795522273485194,-810.2401
15.0,28.0,0.0,19.799999999999997,20.74502137975617,-786.95245
15.0,28.0,0.0,19.39999999999999,20.704015884601287,-768.04346
15.0,28.0,0.0,19.0,20.662228384026715,-748.77386
15.0,28.0,0.0,18.5,20.624823427653222,-731.52515
15.0,28.0,0.0,18.200000000000003,20.588003809129134,-714.5463
15.0,28.0,0.0,17.799999999999997,20.55432672734885,-699.0167
15.0,28.0,0.0,17.400000000000006,20.52198350875007,-684.1022
15.0,28.0,0.0,16.89999999999999,20.491382400052622,-669.99097
15.0,28.0,0.0,16.700000000000003,20.461503273869063,-656.2127
15.0,28.0,0.0,16.5,20.43404473327457,-643.5506
15.0,28.0,0.0,16.4,20.408516426255513,-631.7786
15.0,28.0,0.0,16.299999999999997,20.38535454662542,-621.09796
15.0,28.0,0.0,16.4,20.36419422779204,-611.3402
15.0,28.0,0.0,16.4,20.345922673817512,-602.91455
15.0,28.0,0.0,16.5,20.32959202578613,-595.3839
15.0,28.0,0.0,16.6,20.315609972870423,-588.93634
15.0,28.0,0.0,17.5,20.303628609635865,-583.4113
15.0,28.0,17.37648676,18.5,20.29767222220823,-580.6647
22.0,24.0,21.96250074,19.200000000000003,20.302066998906113,-582.6912
22.0,24.0,24.54701615,20.0,20.30699318680162,-584.9629
22.0,24.0,30.32566998,20.799999999999997,20.317194679291706,-589.6671
22.0,24.0,78.67294761,21.6,20.330710268435098,1333.7007
22.0,24.0,191.2389009,22.299999999999997,23.49210934666045,-2053.7275
22.0,24.0,313.4582157,22.9,19.03231916334069,1500.7194
22.0,24.0,330.6577408,23.4,23.846165722254483,-2216.995
22.0,24.0,401.3619856,23.799999999999997,19.10356609439702,1492.3555
22.0,24.0,377.804827,24.099999999999994,24.103931617172236,-2335.8596
22.0,24.0,481.74716609999996,24.5,19.208186831155217,1480.0728
22.0,24.0,580.7507651,24.700000000000003,24.345060972477587,-2447.0525
22.0,24.0,627.52733,24.900000000000006,19.35116150649942,1463.2927
22.0,24.0,482.6547514,25.099999999999994,24.617541964243877,-2572.7026
22.0,24.0,425.052842,25.299999999999997,19.417770180799764,1451.4639
22.0,24.0,297.3386336,25.299999999999997,24.755829793468195,-2636.472
22.0,24.0,231.9807908,25.299999999999997,19.436986039124623,72.20222
22.0,24.0,171.0921979,25.200000000000003,22.704676454694663,-1690.6157
22.0,24.0,145.0976855,25.099999999999994,20.482481963923075,-665.88666
22.0,24.0,134.4795833,24.900000000000006,21.649836377499508,-1204.1932
22.0,24.0,223.8961119,24.700000000000003,20.956786834907454,-884.6047
22.0,24.0,268.2243439,24.599999999999994,21.316084678071988,-1050.2891
22.0,24.0,139.3271334,24.5,21.10467440273187,-952.80066
22.0,24.0,130.0396486,24.099999999999994,21.16949548888878,-982.6918
22.0,24.0,49.995,23.799999999999997,21.091285254201733,-946.6264
22.0,24.0,72.79324406,23.799999999999997,20.874606727565435,-846.7087
22.0,24.0,11.055,22.400000000000006,20.939851975333703,-876.7954
22.0,24.0,15.19618281,21.700000000000003,20.830191580106504,-826.2273
22.0,24.0,4.238290696,21.0,20.822648493392276,-822.74896
15.0,28.0,0.0,20.700000000000003,20.75768486636649,-792.79205
15.0,28.0,0.0,20.5,20.728065678588624,-779.1336
15.0,28.0,0.0,20.200000000000003,20.68464118351549,-759.1091
15.0,28.0,0.0,19.900000000000006,20.653279260206364,-744.6471
15.0,28.0,0.0,19.799999999999997,20.61901490685985,-728.84656
15.0,28.0,0.0,19.6,20.590716733004278,-715.7974
15.0,28.0,0.0,19.5,20.563006000156854,-703.01904
15.0,28.0,0.0,19.299999999999997,20.538690140916547,-691.80615
15.0,28.0,0.0,19.1,20.515544282628863,-681.1328
15.0,28.0,0.0,18.9,20.49420807004318,-671.294
15.0,28.0,0.0,18.700000000000003,20.474060840159822,-662.0034
15.0,28.0,0.0,18.4,20.45520460323381,-653.30817
15.0,28.0,0.0,18.0,20.436845749678888,-644.8423
15.0,28.0,0.0,17.700000000000003,20.418513298737523,-636.38855
15.0,28.0,0.0,17.5,20.400706823984024,-628.17737
15.0,28.0,0.0,17.299999999999997,20.38386734739332,-620.4121
15.0,28.0,0.0,17.1,20.367865457039716,-613.0331
15.0,28.0,0.0,17.0,20.352622226331153,-606.00397
15.0,28.0,0.0,18.0,20.338571498286903,-599.52466
15.0,28.0,21.94479106,19.0,20.331315711290205,-596.1788
22.0,24.0,14.52,20.0,20.335764917955387,-598.23047
22.0,24.0,112.6391639,21.0,20.338047283999394,-599.28296
22.0,24.0,88.68941846,22.1,20.376266385957074,-616.90704
22.0,24.0,185.0862437,23.299999999999997,20.385883023755852,1339.365
22.0,24.0,132.1176051,24.200000000000003,23.62495233131422,-2114.986
22.0,24.0,331.8427194,25.099999999999994,19.0558851972416,1497.9526
22.0,24.0,333.690597,25.799999999999997,23.95664325176382,-2267.94
22.0,24.0,505.9876762,26.5,19.16010853922286,1485.7207
22.0,24.0,530.8288019,27.0,24.255660132044397,-2405.8267
22.0,24.0,651.6208301,27.599999999999994,19.320157094211833,1466.9342
22.0,24.0,676.0613737,28.0,24.576719474042164,-2553.878
22.0,24.0,738.7071165999998,28.400000000000006,19.47612188221491,1448.6261
22.0,24.0,750.5777727,28.799999999999997,24.890104868036133,-2698.3906
22.0,24.0,743.2074328,29.099999999999994,19.611675244895775,1432.6799
22.0,24.0,737.1413067000001,29.299999999999997,25.16272955509487,-2824.107
22.0,24.0,659.5745359,29.5,19.711541080321094,1416.9053
