time_hour,mpc_parameter_phase,parameter_switched_after_step,identification_rows_available,Tenv_mpc,Tair_mpc,Tout,Qsg,Qint,forecast_Tout_mean_next_step,forecast_Tout_sample_next_step,forecast_Tout_error_next_step,forecast_Qsg_mean_next_step,forecast_Qsg_sample_next_step,forecast_Qsg_relative_error_next_step,sat_mpc,zat_mpc,lb,ub,reward_mpc,energy_step_mpc_kwh,energy_cumulative_mpc_kwh,temp_exceed_step_mpc_degC_hr,temp_exceed_cumulative_mpc_degC_hr,violation_hours_cumulative_mpc,solver_success,solver_used_fallback,solver_time_sec,solver_iterations,solver_function_evaluations,solver_objective,solver_message,mpc_model_C_env,mpc_model_C_air,mpc_model_R_rc,mpc_model_R_oe,mpc_model_R_er
18863.5,identified,False,48,23.096382680693818,22.957126794152426,20.4,0.0,50.0,20.4,20.154861757360496,-0.24513824263950224,0.0,0.0,-0.058814558588664134,14.299563896361935,23.027701219515954,15.0,28.0,-0.00033798473449458277,0.020279084069674966,85.29073973362638,0.0,1.2777491210137306,33.5,True,False,0.008150665991706774,1,13,0.0024480260306772197,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18864.0,identified,False,48,23.023053307531644,22.943890934217443,20.3,0.0,50.0,20.3,18.99018655128995,-1.309813448710051,0.0,0.0,-0.1950380523830695,14.297766315339457,23.019737466255396,15.0,28.0,-0.0003698848995292659,0.022193093971755954,85.31293282759813,0.0,1.2777491210137306,33.5,True,False,0.008245499993790872,1,13,0.002672557712563771,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18864.5,identified,False,48,22.95306533080707,22.903440697772943,20.1,0.0,50.0,20.1,21.327480395419858,1.2274803954198579,0.0,0.0,-0.12110082697707594,14.288210737643746,22.98497557344208,15.0,28.0,-0.00036483236367558275,0.021889941820534966,85.33482276941866,0.0,1.2777491210137306,33.5,True,False,0.008237083005951717,1,13,0.0025888489475948,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18865.0,identified,False,48,22.88032148026378,22.78617640141172,20.0,0.0,50.0,20.0,19.98354393304979,-0.016456066950210325,0.0,0.0,0.11651374232175299,14.31450336352348,22.743311418904515,15.0,28.0,-0.00034599764203089564,0.02075985852185374,85.35558262794052,0.0,1.2777491210137306,33.5,True,False,0.06365862500388175,7,104,0.0021326905440576097,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18865.5,identified,False,48,22.803456331527553,22.72413832597408,19.8,0.0,50.0,19.8,20.374086431662057,0.574086431662057,0.0,0.0,-0.10999765981962464,14.31386793489821,22.738758941453895,15.0,28.0,-0.00035515388511720157,0.021309233107032095,85.37689186104755,0.0,1.2777491210137306,33.5,True,False,0.013991834013722837,1,24,0.0020388569926899774,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18866.0,identified,False,48,22.73046847234134,22.690612455102826,19.7,0.0,50.0,19.7,17.98176073441381,-1.7182392655861887,0.0,0.0,-0.07033740415071099,14.313154526250365,22.73568197400575,15.0,28.0,-0.00034709782581746144,0.020825869549047686,85.3977177305966,0.0,1.2777491210137306,33.5,True,False,0.007966959004988894,1,13,0.002360892203755096,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18866.5,identified,False,48,22.663791654444907,22.67366774614061,19.6,0.0,50.0,19.6,20.509095190021313,0.9090951900213131,0.0,0.0,-0.07449816796378854,14.312167112702339,22.732169586411228,15.0,28.0,-0.000331169646284229,0.01987017877705374,85.41758790937365,0.0,1.2777491210137306,33.5,True,False,0.008071125004789792,1,13,0.002195290966978166,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18867.0,identified,False,48,22.604695516021355,22.67337783222375,19.5,0.0,50.0,19.5,21.26875374926302,1.7687537492630216,0.0,0.0,-0.06351684728213751,14.310895825637893,22.727168401783192,15.0,28.0,-0.00034734051608439063,0.02084043096506344,85.43842834033872,0.0,1.2777491210137306,33.5,True,False,0.00818575000448618,1,13,0.0021022022202889135,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18867.5,identified,False,48,22.55122289674907,22.64695774763673,19.4,0.0,50.0,19.4,18.852357096344875,-0.5476429036551221,0.0,0.0,0.05257215196761377,14.304168740604224,22.70198686360124,15.0,28.0,-0.00034546575250074134,0.02072794515004448,85.45915628548876,0.0,1.2777491210137306,33.5,True,False,0.008149000001139939,1,13,0.002459726682987831,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18868.0,identified,False,48,22.49958943695896,22.587592221604943,19.4,0.0,50.0,19.4,20.32382238891678,0.9238223889167818,0.0,0.0,0.05610630623825307,14.316121572145942,22.59136824063249,15.0,28.0,-0.0003200321392411359,0.019201928354468156,85.47835821384322,0.0,1.2777491210137306,33.5,True,False,0.04285100000561215,5,69,0.0019125040147751587,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18868.5,identified,False,48,22.450729397932633,22.564141895170266,19.4,0.0,50.0,19.4,20.05735551128097,0.6573555112809726,0.0,0.0,0.1160012304322115,14.315765770972215,22.590055802240624,15.0,28.0,-0.000322730799247385,0.0193638479548431,85.49772206179807,0.0,1.2777491210137306,33.5,True,False,0.008096292003756389,1,13,0.0019797938962308206,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18869.0,identified,False,48,22.407558134598194,22.551563449236568,19.4,0.0,50.0,19.4,18.647058507527824,-0.7529414924721762,0.0,0.0,-0.0988037654333786,14.315433263842758,22.58860798218224,15.0,28.0,-0.00033454009416480413,0.02007240564988825,85.51779446744796,0.0,1.2777491210137306,33.5,True,False,0.008268792007584125,1,13,0.0020450816183527057,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18869.5,identified,False,48,22.37120904003737,22.534433144444968,19.5,1.111690873,50.0,19.5,18.21904542738516,-1.2809545726148404,1.111690873,1.0814203562554243,-0.02722925723307228,14.314954072202733,22.587002264721498,15.0,28.0,-0.0003442514281916991,0.020655085691501946,85.53844955313946,0.0,1.2777491210137306,33.5,True,False,0.008106957990094088,1,13,0.0020495312611877696,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18870.0,identified,False,48,22.344799334039966,22.531040062981887,19.7,10.74574991,50.0,19.7,19.676873589062193,-0.023126410937805094,10.74574991,11.506436702856414,0.07078954928483099,14.314373117965498,22.584808746691387,15.0,28.0,-0.0003497129292345167,0.020982775754071002,85.55943232889354,0.0,1.2777491210137306,33.5,True,False,0.007628292005392723,1,13,0.0020521183772455424,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18870.5,identified,False,48,22.3327687125293,22.53821237783871,20.1,24.69095084,50.0,20.1,19.353745873182646,-0.746254126817355,24.69095084,26.95979677384855,0.09188977567331913,14.311237592222126,22.573465103596334,15.0,28.0,-0.00033515827963809854,0.020109496778285912,85.57954182567182,0.0,1.2777491210137306,33.5,True,False,0.007444167000357993,1,13,0.0022193273655813014,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18871.0,identified,False,48,22.340461926870084,22.581647334833733,20.5,61.40395767,50.0,20.5,19.60196727243027,-0.8980327275697315,61.40395767,52.36552040508002,-0.1471963307885588,14.311237592222126,22.573465103596334,22.0,24.0,-0.0003100784933280429,0.018604709599682575,85.59814653527151,0.0,1.2777491210137306,33.5,True,False,0.0074495829903753474,1,13,0.0025121998139941426,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18871.5,identified,False,48,22.361876809488376,22.593815440743633,21.1,65.94661485,50.0,21.1,21.41888765917659,0.3188876591765879,65.94661485,51.29119645810599,-0.2222315493407621,14.311237592222126,22.573465103596334,22.0,24.0,-0.0003011247536824174,0.018067485220945045,85.61621402049245,0.0,1.2777491210137306,33.5,True,False,0.007294875002116896,1,13,0.00272755210599178,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18872.0,identified,False,48,22.409229840982814,22.781806166282248,21.7,46.17556695,180.0,21.7,22.73574233465212,1.035742334652121,46.17556695,63.811250996359874,0.3819267463560593,14.311237592222126,22.573465103596334,22.0,24.0,-0.0003330653316664491,0.019983919899986945,85.63619794039244,0.0,1.2777491210137306,33.5,True,False,0.007191041993792169,1,13,0.0038977597600423266,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18872.5,identified,False,48,22.514697353934746,23.09008830073696,22.5,140.9623356,180.0,22.5,22.09494455078302,-0.4050554492169816,140.9623356,132.73454011613015,-0.05836875111957112,14.258192744467026,23.144172241075967,22.0,24.0,-0.0004575433259078675,0.02745259955447205,85.6636505399469,0.0,1.2777491210137306,33.5,True,False,0.05073899999842979,7,92,0.002362742180406283,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18873.0,identified,False,48,22.669783134585998,23.317152993532883,23.4,238.0479605,180.0,23.4,22.738990901525792,-0.6610090984742056,238.0479605,241.64024403151834,0.01509058730842752,14.239325416596468,23.286058062912197,22.0,24.0,-0.0003526629915497218,0.021159779492983307,85.68481031943989,0.0,1.2777491210137306,33.5,True,False,0.007429332996252924,1,13,0.0025979869050908053,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18873.5,identified,False,48,22.841724761437767,23.47059440946953,24.0,275.2580315,180.0,24.0,24.015179573627975,0.015179573627973448,275.2580315,271.9526754975476,-0.012008209113609104,14.224367013450207,23.400163713194626,22.0,24.0,-0.000305034711937208,0.01830208271623248,85.70311240215612,0.0,1.2777491210137306,33.5,True,False,0.00730949999706354,1,13,0.003192607405278651,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18874.0,identified,False,48,23.006664011364965,23.514067161066794,24.7,250.2744309,180.0,24.7,23.140019466034282,-1.5599805339657178,250.2744309,235.7247958428154,-0.05813472436981814,14.222829341184104,23.43559107025079,22.0,24.0,-0.00029137173760241986,0.017482304256145192,85.72059470641227,0.0,1.2777491210137306,33.5,True,False,0.0071267500024987385,1,13,0.004080854576980269,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18874.5,identified,False,48,23.186464131912366,23.684352299110365,25.1,339.0828536,180.0,25.1,25.481072109725748,0.3810721097257456,339.0828536,392.7531760304465,0.15828085041940476,14.227645422211154,23.50769255446347,22.0,24.0,-0.0003128614648003774,0.018771687888022644,85.73936639430029,0.0,1.2777491210137306,33.5,True,False,0.1163800420035841,15,213,0.004263066392061065,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18875.0,identified,False,48,23.35447474159117,23.626870856360007,25.6,357.4510309,180.0,25.6,25.59969183096217,-0.0003081690378328406,357.4510309,302.6711799448922,-0.1532513441552584,14.288550796032554,23.304870145237533,22.0,24.0,-0.00041754585068242794,0.025052751040945676,85.76441914534124,0.0,1.2777491210137306,33.5,True,False,0.007195708996732719,1,13,0.003351538012981708,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18875.5,identified,False,48,23.47096777991758,23.480359945268546,26.0,272.3342559,180.0,26.0,25.211541183558946,-0.7884588164410553,272.3342559,181.0050071736856,-0.3353571823878452,14.27924596823515,23.36177639416152,22.0,24.0,-0.0004886165975201836,0.029316995851211017,85.79373614119245,0.0,1.2777491210137306,33.5,True,False,0.007218416008981876,1,13,0.003731015357726637,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18876.0,identified,False,48,23.669093536400066,23.969243224751484,26.3,605.8867084,180.0,26.3,27.89979649509502,1.599796495095022,605.8867084,622.7390372894812,0.027814323463183563,14.200781520140058,23.694188438521554,22.0,24.0,-0.000508572965672652,0.03051437794035912,85.82425051913282,0.0,1.2777491210137306,33.5,True,False,0.1427334170002723,18,260,0.003166694262128708,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18876.5,identified,False,48,23.82726723853827,23.916444077660913,26.4,465.6886372,180.0,26.4,27.47694431450241,1.0769443145024116,465.6886372,511.1656448852506,0.09765539472615364,14.190374891361124,23.93212446207104,22.0,24.0,-0.0005308351097804907,0.03185010658682944,85.85610062571965,0.0,1.2777491210137306,33.5,True,False,0.02143320800678339,3,39,0.003637626962550125,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18877.0,identified,False,48,23.94564423737224,23.851364129074952,26.5,402.2533853,180.0,26.5,26.693336581216823,0.1933365812168214,402.2533853,529.3282232671278,0.3159074419531749,14.170454780158831,23.796750376967434,22.0,24.0,-0.0005533763948367395,0.033202583690204374,85.88930320940985,0.0,1.2777491210137306,33.5,True,False,0.2042186250037048,25,372,0.004012593634871839,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18877.5,identified,False,48,24.03205326521819,23.91610239144609,26.4,326.7096429,180.0,26.4,25.73077653870345,-0.6692234612965487,326.7096429,355.29759991692083,0.08750264229473967,14.21862013902752,24.0741536529888,22.0,24.0,-0.0004793586405261702,0.02876151843157021,85.91806472784141,0.0,1.2777491210137306,33.5,True,False,0.01493224999285303,2,27,0.003728925342545609,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18878.0,identified,False,48,24.09254306809948,23.872914742505294,26.4,243.3094511,180.0,26.4,23.99796916059538,-2.402030839404617,243.3094511,262.71121352680143,0.07974109652989732,14.253165816396436,23.928171077974334,22.0,24.0,-0.0004509795015509818,0.027058770093058907,85.94512349793447,0.0,1.2777491210137306,33.5,True,False,0.08030912499816623,10,146,0.00451955451223818,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18878.5,identified,False,48,24.16675437907287,23.943410350754263,26.1,366.0115981,180.0,26.1,25.610825737151707,-0.4891742628482944,366.0115981,377.47650649286476,0.0313238937027682,14.286918800024646,23.68933651143022,22.0,24.0,-0.0005381751678561535,0.03229051007136921,85.97741400800584,0.0,1.2777491210137306,33.5,True,False,0.0073147500079358,1,13,0.004562888270996249,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18879.0,identified,False,48,24.23015913504125,23.804127390910136,25.9,446.7465374,180.0,25.9,26.031371126870024,0.13137112687002653,446.7465374,632.8977233576713,0.41668187747138286,14.209490419709422,23.38390929257442,22.0,24.0,-0.0008039139591879893,0.04823483755127936,86.02564884555711,0.0,1.2777491210137306,33.5,True,False,0.07035441699554212,9,128,0.00538704541400006,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18879.5,identified,False,48,24.27253722264119,23.831236967730632,25.6,469.1614589,180.0,25.6,26.147167777882913,0.547167777882912,469.1614589,418.4993766608245,-0.1079843224078087,14.310131425499188,23.758316507480586,22.0,24.0,-0.0008855755046322397,0.05313453027793438,86.07878337583504,0.0,1.2777491210137306,33.5,True,False,0.007230124989291653,1,13,0.004134584131571107,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18880.0,identified,False,48,24.249741322308896,23.611491682060848,25.3,277.588585,180.0,25.3,25.133892202451484,-0.166107797548516,277.588585,170.13004263371792,-0.387114413823184,14.311527723873736,23.754958999833686,22.0,24.0,-0.0008763117749040028,0.052578706494240166,86.13136208232929,0.0,1.2777491210137306,33.5,True,False,0.0072507500008214265,1,13,0.00347455390262436,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18880.5,identified,False,48,24.224284053720872,23.65440361810479,25.1,287.1093809,180.0,25.1,24.43914540719885,-0.6608545928011516,287.1093809,298.16532414426854,0.038507774317967404,14.314074625016374,23.745114162369543,22.0,24.0,-0.0008000244917389101,0.04800146950433461,86.17936355183362,0.0,1.2777491210137306,33.5,True,False,0.007350957996095531,1,13,0.003541977279604049,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18881.0,identified,False,48,24.15538610719501,23.498078524581935,24.8,115.8913805,180.0,24.8,25.792049732600564,0.9920497326005627,115.8913805,117.5555782184834,0.014359978380647537,14.31539128725772,23.73940158729064,22.0,24.0,-0.0007125153905829342,0.04275092343497605,86.2221144752686,0.0,1.2777491210137306,33.5,True,False,0.007428999990224838,1,13,0.002985455986473707,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18881.5,identified,False,48,24.092468798818356,23.560001285769168,24.5,117.146842,180.0,24.5,24.92151421809279,0.4215142180927871,117.146842,101.88475706957324,-0.13028165906876737,14.317043734976675,23.730504201202283,22.0,24.0,-0.0006031012743140317,0.0361860764588419,86.25830055172744,0.0,1.2777491210137306,33.5,True,False,0.007701124995946884,1,13,0.0028665917901488647,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18882.0,identified,False,48,23.998802142462594,23.336859463107693,24.1,45.70371136,50.0,24.1,24.959614659313424,0.8596146593134208,45.70371136,66.8685686510279,0.46308837206493125,14.317043703042408,23.730504847440454,22.0,24.0,-0.00048077837148900987,0.02884670228934059,86.28714725401679,0.0,1.2777491210137306,33.5,True,False,0.014260791998822242,1,24,0.002700153981355022,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18882.5,identified,False,48,23.937496469254167,23.5115593896399,24.1,96.82290167,50.0,24.1,22.249976146832005,-1.850023853167997,96.82290167,99.98584188848221,0.03266727358845773,14.317043719436674,23.730504819059966,22.0,24.0,-0.00035010537066307914,0.02100632223978475,86.30815357625657,0.0,1.2777491210137306,33.5,True,False,0.007972250008606352,1,13,0.003325394022183799,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18883.0,identified,False,48,23.858943257350557,23.51871153653449,22.8,23.595,50.0,22.8,23.629430582554587,0.829430582554585,23.595,10.901248489532911,-0.5379848065466026,14.317043766689096,23.7304797684735,22.0,24.0,-0.0004437184543097106,0.026623107258582634,86.33477668351516,0.0,1.2777491210137306,33.5,True,False,0.008233000000473112,1,13,0.003421773742307919,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18883.5,identified,False,48,23.78498803108697,23.50596045035698,22.2,35.63191331,50.0,22.2,21.387394916155053,-0.8126050838449457,35.63191331,44.36667352667081,0.24513868061694627,14.317043795129118,23.73050362771754,22.0,24.0,-0.0004983055418940433,0.0298983325136426,86.3646750160288,0.0,1.2777491210137306,33.5,True,False,0.008161709003616124,1,13,0.003820801353717962,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18884.0,identified,False,48,23.686728980289445,23.27536124546553,21.6,11.68428073,50.0,21.6,19.670653666226027,-1.9293463337739754,11.68428073,13.832522254319363,0.18385740414501006,14.375260024495459,23.194214726484557,22.0,24.0,-0.00036596072924374615,0.021957643754624768,86.38663265978342,0.0,1.2777491210137306,33.5,True,False,0.05060225000488572,6,82,0.0022674282723295055,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18884.5,identified,False,48,23.572135325246784,23.160615004168008,21.2,0.0,50.0,21.2,21.149679042514652,-0.0503209574853473,0.0,0.0,0.4031846398769376,14.373648548651872,23.186938209364243,22.0,24.0,-0.0003841108384394896,0.023046650306369376,86.40967931008979,0.0,1.2777491210137306,33.5,True,False,0.013966958009405062,1,24,0.002197859507100934,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18885.0,identified,False,48,23.459452430452465,23.10971398035375,20.9,0.0,50.0,20.9,20.271877766150897,-0.6281222338491025,0.0,0.0,0.03276762169489088,14.371805094005675,23.17996431645271,15.0,28.0,-0.00037211187017679943,0.022326712210607967,86.4320060223004,0.0,1.2777491210137306,33.5,True,False,0.00782112499291543,1,13,0.0022836458549692455,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18885.5,identified,False,48,23.35383159154121,23.083469120465548,20.6,0.0,50.0,20.6,20.93404055226065,0.3340405522606482,0.0,0.0,0.21512678120327294,14.369580940557048,23.17224481155722,15.0,28.0,-0.0003487965943371976,0.020927795660231854,86.45293381796063,0.0,1.2777491210137306,33.5,True,False,0.00790579199383501,1,13,0.00229297765555953,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18886.0,identified,False,48,23.256870427248888,23.079356961130692,20.3,0.0,50.0,20.3,19.900644353533657,-0.39935564646634486,0.0,0.0,0.21912352946835184,14.37110985906588,23.162163723939432,15.0,28.0,-0.0003493256167917088,0.020959537007502527,86.47389335496813,0.0,1.2777491210137306,33.5,True,False,0.008919500003685243,1,14,0.0025973689298717786,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18886.5,identified,False,48,23.168893698168763,23.039573117424553,20.1,0.0,50.0,20.1,19.866332224052005,-0.23366777594799581,0.0,0.0,-0.13392436944332037,14.351375188733355,23.10603000799539,15.0,28.0,-0.000352245873511927,0.02113475241071562,86.49502810737884,0.0,1.2777491210137306,33.5,True,False,0.008291874997667037,1,13,0.0026606513329481486,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18887.0,identified,False,48,23.08538687507366,22.997523653297275,19.9,0.0,50.0,19.9,21.187530146516913,1.2875301465169127,0.0,0.0,0.1394345688239572,14.351375621082772,23.105799336216986,15.0,28.0,-0.00038903152580126605,0.023341891548075963,86.51836999892691,0.0,1.2777491210137306,33.5,True,False,0.00837475000298582,1,13,0.00261593745704006,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18887.5,identified,False,48,23.009440673321,22.958184448176166,19.9,0.0,50.0,19.9,20.61847356803289,0.7184735680328909,0.0,0.0,-0.09139331679144735,14.351372896059656,23.105789033305935,15.0,28.0,-0.00042629527229355693,0.025577716337613417,86.54394771526452,0.0,1.2777491210137306,33.5,True,False,0.00835512499907054,1,13,0.002866873389127391,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18888.0,identified,False,48,22.940319457242687,22.92232631466408,19.9,0.0,50.0,19.9,20.553301105721275,0.6533011057212779,0.0,0.0,-0.15844376880572472,14.351369219655137,23.10577493742137,15.0,28.0,-0.00046059550049971074,0.027635730029982646,86.57158344529451,0.0,1.2777491210137306,33.5,True,False,0.008178375006536953,1,13,0.0030888238687120633,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18888.5,identified,False,48,22.867293450349372,22.796387101571902,19.8,0.0,50.0,19.8,19.88135305873389,0.08135305873388797,0.0,0.0,0.22529954592989673,14.387357899887121,22.77417788537438,15.0,28.0,-0.0003399904218687595,0.02039942531212557,86.59198287060663,0.0,1.2777491210137306,33.5,True,False,0.072023792003165,9,120,0.002006255114770437,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18889.0,identified,False,48,22.79458220498292,22.743612386283722,19.8,0.0,50.0,19.8,20.25346967273184,0.45346967273183936,0.0,0.0,-0.27652377395577044,14.38626822601831,22.770392028873385,15.0,28.0,-0.0003408854259376878,0.02045312555626127,86.61243599616289,0.0,1.2777491210137306,33.5,True,False,0.01437541699851863,1,24,0.0020190893599781393,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18889.5,identified,False,48,22.728221575276244,22.717707550430564,19.8,0.0,50.0,19.8,19.69342730303944,-0.10657269696056182,0.0,0.0,-0.12709560893097493,14.385111219596833,22.766164518837943,15.0,28.0,-0.0003295184475989976,0.019771106855939854,86.63220710301883,0.0,1.2777491210137306,33.5,True,False,0.007948625003336929,1,13,0.002195663789848343,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18890.0,identified,False,48,22.672058247032695,22.711874059244217,19.9,0.0,50.0,19.9,20.386564528592995,0.4865645285929978,0.0,0.0,-0.21162609503628094,14.383850940235988,22.758762037899245,15.0,28.0,-0.0003356668806257548,0.02014001283754529,86.65234711585637,0.0,1.2777491210137306,33.5,True,False,0.008239125003456138,1,13,0.0021502468108163305,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18890.5,identified,False,48,22.61969335878674,22.647252959979685,19.9,0.0,50.0,19.9,19.8338112269022,-0.0661887730978001,0.0,0.0,-0.5562866514108578,14.39147517310536,22.62591483219641,15.0,28.0,-0.0003271143150603634,0.019626858903621806,86.67197397476,0.0,1.2777491210137306,33.5,True,False,0.06309079099446535,7,104,0.0020352257760463573,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18891.0,identified,False,48,22.57086702885792,22.61364103721581,20.0,0.0,50.0,20.0,20.253111262357717,0.25311126235771725,0.0,0.0,0.09060857729461114,14.382322465811397,22.63292368383924,15.0,28.0,-0.0003272470577803873,0.01963482346682324,86.69160879822681,0.0,1.2777491210137306,33.5,True,False,0.007726625000941567,1,13,0.002061551483728546,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18891.5,identified,False,48,22.524355950895256,22.59422878879129,19.9,0.0,50.0,19.9,19.701720436540388,-0.19827956345961006,0.0,0.0,-0.36015788411084243,14.382023022251447,22.625376083570785,15.0,28.0,-0.0003212370062956632,0.019274220377739792,86.71088301860455,0.0,1.2777491210137306,33.5,True,False,0.014651958001195453,1,24,0.0021569388642969354,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
18892.0,identified,False,48,22.48157659566741,22.5891038153285,19.8,0.0,50.0,19.8,20.10626842191743,0.3062684219174292,0.0,0.0,-0.2248972665150041,14.381802534741794,22.623448094701644,15.0,28.0,-0.00032730850874891523,0.019638510524934913,86.73052152912949,0.0,1.2777491210137306,33.5,True,False,0.008245749995694496,1,13,0.0019507613549117487,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
