row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error,T_env_start,T_zone_start,T_out_start,T_out_end,T_cor_start,T_cor_end,Qsg_start,Qsg_end,Qint_start,Qint_end,Q_HVAC_total_est_W,dt_seconds,envelope_abs_error,zone_abs_error,combined_abs_error
174,23.744356155395508,23.82327966125374,0.07892350585823138,22.804019927978516,22.509844415816335,-0.2941755121621803,23.791187286376953,23.14178466796875,24.099998474121097,24.099998474121097,24.0,24.0,489.566650390625,432.9949035644531,180.0,180.0,-954.856008401521,1800.0,0.07892350585823138,0.2941755121621803,0.3730990180204117
175,23.63500213623047,23.72086914239823,0.08586700616776,22.52052116394043,22.37766140861024,-0.14285975533018913,23.744356155395508,22.804019927978516,24.099998474121097,24.099998474121097,24.0,24.0,432.9949035644531,273.3121032714844,180.0,180.0,-916.9016086391936,1800.0,0.08586700616776,0.14285975533018913,0.22872676149794913
176,23.526968002319336,23.59897871067468,0.07201070835534296,22.651966094970703,22.448482829601833,-0.2034832653688703,23.63500213623047,22.52052116394043,24.099998474121097,23.89999771118164,24.0,24.0,273.3121032714844,211.53318786621097,180.0,180.0,-735.2698973848461,1800.0,0.07201070835534296,0.2034832653688703,0.27549397372421325
177,23.42510032653809,23.483668751265164,0.05856842472707413,22.657726287841797,22.571395689954194,-0.08633059788760278,23.526968002319336,22.651966094970703,23.89999771118164,23.699996948242188,24.0,24.0,211.53318786621097,128.0335693359375,180.0,180.0,-656.6087674998494,1800.0,0.05856842472707413,0.08633059788760278,0.1448990226146769
178,23.32948303222656,23.37189094341032,0.04240791118376208,22.704601287841797,22.628130683190193,-0.07647060465160394,23.42510032653809,22.657726287841797,23.699996948242188,23.200000762939453,24.0,24.0,128.0335693359375,90.46356964111328,180.0,180.0,-583.777963713567,1800.0,0.04240791118376208,0.07647060465160394,0.11887851583536602
179,23.21896743774414,23.2799184119009,0.06095097415676065,22.547374725341797,22.542041818642215,-0.005332906699582196,23.32948303222656,22.704601287841797,23.200000762939453,22.700000762939453,24.0,24.0,90.46356964111328,57.42000198364258,180.0,50.0,-472.7160806767862,1800.0,0.06095097415676065,0.005332906699582196,0.06628388085634285
180,23.132469177246097,23.15774517444453,0.0252759971984311,22.687305450439453,22.61670323047002,-0.07060221996943383,23.21896743774414,22.547374725341797,22.700000762939453,22.700000762939453,24.0,24.0,57.42000198364258,41.25,50.0,50.0,-365.90476039167777,1800.0,0.0252759971984311,0.07060221996943383,0.09587821716786493
181,23.026262283325195,23.066829697734466,0.0405674144092707,22.748313903808594,22.72506095746229,-0.023252946346303816,23.132469177246097,22.687305450439453,22.700000762939453,20.400001525878903,24.0,24.0,41.25,25.079999923706055,50.0,50.0,-311.04849515970494,1800.0,0.0405674144092707,0.023252946346303816,0.06382036075557451
182,22.921937942504883,22.94560786334821,0.02366992084332864,22.782724380493164,22.768424440312156,-0.014299940181007997,23.026262283325195,22.748313903808594,20.400001525878903,19.400001525878903,24.0,24.0,25.079999923706055,10.394999504089355,50.0,50.0,-261.80635919541646,1800.0,0.02366992084332864,0.014299940181007997,0.03796986102433664
183,22.821550369262695,22.840266460230556,0.01871609096786031,22.82402801513672,22.79829317775747,-0.025734837379250308,22.921937942504883,22.782724380493164,19.400001525878903,18.400001525878903,24.0,24.0,10.394999504089355,13.512385368347168,50.0,50.0,-221.2866673788422,1800.0,0.01871609096786031,0.025734837379250308,0.04445092834711062
184,22.745641708374023,22.757802087097378,0.012160378723354626,22.98677635192871,22.917653475582004,-0.06912287634670733,22.821550369262695,22.82402801513672,18.400001525878903,17.900001525878906,24.0,24.0,13.512385368347168,0.0,50.0,50.0,-126.24482876192909,1800.0,0.012160378723354626,0.06912287634670733,0.08128325507006195
185,22.677873611450195,22.682531083604893,0.004657472154697473,22.962791442871097,22.959372195934904,-0.003419246936193332,22.745641708374023,22.98677635192871,17.900001525878906,17.5,24.0,24.0,0.0,0.0,50.0,50.0,-126.36268414526695,1800.0,0.004657472154697473,0.003419246936193332,0.008076719090890805
186,22.608909606933594,22.61343099123538,0.004521384301785503,22.92892074584961,22.92880157089304,-0.00011917495656987853,22.677873611450195,22.962791442871097,17.5,17.099998474121094,24.0,24.0,0.0,0.0,50.0,50.0,-122.23608474006645,1800.0,0.004521384301785503,0.00011917495656987853,0.004640559258355381
187,22.53843688964844,22.542969227314863,0.004532337666422137,22.893817901611328,22.893808775769593,-9.125841735624363e-06,22.608909606933594,22.92892074584961,17.099998474121094,16.700000762939453,24.0,24.0,0.0,0.0,50.0,50.0,-117.80586637089304,1800.0,0.004532337666422137,9.125841735624363e-06,0.0045414635081577615
188,22.44989776611328,22.44962492693847,-0.00027283917481213393,22.65373992919922,22.722173159448783,0.06843323024956405,22.53843688964844,22.893817901611328,16.700000762939453,16.5,24.0,24.0,0.0,0.0,50.0,50.0,-204.48652548226113,1800.0,0.00027283917481213393,0.06843323024956405,0.06870606942437618
189,22.35861587524414,22.36039593811474,0.0017800628705977317,22.59730529785156,22.59813109494381,0.0008257970922507241,22.44989776611328,22.65373992919922,16.5,16.39999771118164,24.0,24.0,0.0,0.0,50.0,50.0,-194.1671114740613,1800.0,0.0017800628705977317,0.0008257970922507241,0.0026058599628484558
190,22.273178100585938,22.275039011962033,0.0018609113760952312,22.552881240844727,22.550673493188228,-0.002207747656498782,22.35861587524414,22.59730529785156,16.39999771118164,16.300003051757812,24.0,24.0,0.0,0.0,50.0,50.0,-188.27715206292868,1800.0,0.0018609113760952312,0.002207747656498782,0.004068659032594013
191,22.19346618652344,22.195270458764973,0.0018042722415323453,22.511863708496097,22.50969877880259,-0.0021649296935066786,22.273178100585938,22.552881240844727,16.300003051757812,16.199996948242188,24.0,24.0,0.0,0.0,50.0,50.0,-182.9690228922196,1800.0,0.0018042722415323453,0.0021649296935066786,0.003969201935039024
192,22.130495071411133,22.133862723329216,0.00336765191808297,22.588626861572266,22.547689941255296,-0.040936920316969605,22.19346618652344,22.511863708496097,16.199996948242188,16.10000228881836,24.0,24.0,0.0,0.0,50.0,50.0,-127.04407917125444,1800.0,0.00336765191808297,0.040936920316969605,0.044304572235052575
193,22.0761661529541,22.077780763822158,0.0016146108680565874,22.56609535217285,22.562899439101713,-0.003195913071138534,22.130495071411133,22.588626861572266,16.10000228881836,16.0,24.0,24.0,0.0,0.0,50.0,50.0,-125.83632963694389,1800.0,0.0016146108680565874,0.003195913071138534,0.0048105239391951216
194,22.02307891845703,22.025541112934157,0.002462194477125479,22.53951072692871,22.538798580266267,-0.0007121466624440131,22.0761661529541,22.56609535217285,16.0,15.799999237060549,24.0,24.0,0.0,0.0,50.0,50.0,-122.51969263418344,1800.0,0.002462194477125479,0.0007121466624440131,0.003174341139569492
195,21.970909118652344,21.97335849718971,0.002449378537367153,22.51317596435547,22.512576983369236,-0.0005989809862327888,22.02307891845703,22.53951072692871,15.799999237060549,15.599998474121094,24.0,24.0,0.0,0.0,50.0,50.0,-119.16259352751398,1800.0,0.002449378537367153,0.0005989809862327888,0.0030483595235999417
