row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
105,22.742412567138672,22.75392921063046,0.011516643491788159,22.99262237548828,23.013556708846373,0.020934333358091806
106,22.69535446166992,22.694471262147427,-0.0008831995224909406,22.971336364746097,22.98040147251132,0.009065107765223956
107,22.665210723876953,22.651448745018136,-0.013761978858816803,23.024255752563477,22.911501535518124,-0.11275421704535304
108,22.62183380126953,22.66289501146314,0.04106121019360742,22.766353607177734,22.369925532031992,-0.3964280751457423
109,22.607460021972656,22.580164742347847,-0.027295279624809154,22.852783203125,22.57140556249734,-0.28137764062766024
110,22.58678436279297,22.643129459790927,0.05634509699795842,22.61956024169922,22.044045065860544,-0.5755151758386745
111,22.61927795410156,22.578277593842373,-0.04100036025918641,22.87150764465332,21.805194501651304,-1.0663131430020165
112,22.660829544067383,22.723098194035313,0.06226864996792969,22.93788146972656,22.577496301390642,-0.3603851683359167
113,22.775413513183594,22.75188405227728,-0.023529460906313915,23.22676467895508,22.283928722525538,-0.9428359564295441
114,22.889881134033203,23.022542710474678,0.1326615764414747,23.199050903320312,21.818349093466715,-1.3807018098535977
115,23.0391902923584,23.120626116067704,0.08143582370930602,23.364133834838867,21.525885336384682,-1.8382484984541847
116,23.184818267822266,23.380802949045453,0.19598468122318735,23.372055053710938,21.196737783108308,-2.17531727060263
117,23.33583641052246,23.528288575784536,0.19245216526207543,23.404685974121097,20.861638495477248,-2.5430474786438495
118,23.467548370361328,23.72797430517155,0.2604259348102218,23.342140197753903,20.587185381546654,-2.754954816207249
119,23.58818244934082,23.84999755169943,0.26181510235861083,23.314332962036133,20.452682247112502,-2.8616507149236305
120,23.69363784790039,23.982058030198605,0.2884201822982142,23.37378692626953,20.753179498465904,-2.620607427803627
121,23.79888153076172,24.08797987411861,0.28909834335689055,23.45941925048828,20.88598824422632,-2.5734310062619628
122,23.89866065979004,24.189179729279648,0.2905190694896085,23.509349822998047,20.912961552490952,-2.596388270507095
123,23.97422981262207,24.27687064931983,0.30264083669775843,23.47589111328125,21.031963413139657,-2.443927700141593
124,24.096725463867188,24.29967079777189,0.20294533390470093,23.87960624694824,21.66592425972427,-2.2136819872239677
125,24.123611450195312,24.447509639990297,0.32389818979498486,23.22667694091797,20.18261413269433,-3.0440628082236394
126,24.070388793945312,24.301994104913533,0.23160531096822012,22.94729232788086,21.004550866801182,-1.9427414610796774
127,23.96246337890625,24.179391410857264,0.21692803195101362,22.684913635253903,21.38859572683285,-1.2963179084210523
128,23.848587036132812,23.959534432582902,0.11094739645009,22.780336380004883,22.337203785483872,-0.4431325945210105
129,23.728740692138672,23.833553981142455,0.10481328900378273,22.732933044433594,22.391123095280225,-0.3418099491533688
130,23.601802825927734,23.669640162355225,0.06783733642749112,22.738035202026367,22.61784965463574,-0.12018554739062637
131,23.452117919921875,23.523342028683327,0.07122410876145224,22.551191329956055,23.00806454631759,0.45687321636153655
132,23.33000373840332,23.333050756898533,0.0030470184952129387,22.67693328857422,22.923374808278403,0.2464415197041845
133,23.18998336791992,23.242258094637005,0.052274726717087105,22.725095748901367,22.91608759056565,0.19099184166428174
134,23.05229949951172,23.0753280148837,0.023028515371979807,22.752700805664062,22.951669243810475,0.1989684381464123
135,22.92127799987793,22.93324789548911,0.011969895611180448,22.790233612060547,22.973619600788535,0.18338598872798784
136,22.82671356201172,22.80983690198166,-0.016876660030057167,23.02570343017578,23.43893349437861,0.4132300642028284
137,22.743732452392575,22.748429356582797,0.004696904190222284,22.9981689453125,23.041348488310838,0.04317954299833815
138,22.661117553710938,22.66523494279067,0.004117389079731026,22.957427978515625,22.982232949144137,0.02480497062851228
139,22.578229904174805,22.582408195286096,0.004178291111291088,22.915895462036133,22.939883842035677,0.02398837999954395
140,22.474498748779297,22.499235270177124,0.024736521397827005,22.668617248535156,22.432218118545453,-0.23639912998970303
141,22.36357879638672,22.36746209753031,0.003883301143591922,22.603050231933594,22.621525088415094,0.018474856481500268
142,22.254474639892575,22.257448856578797,0.002974216686222775,22.547422409057617,22.577692589543897,0.03027018048627994
143,22.14742660522461,22.150452232475757,0.0030256272511479665,22.49329948425293,22.52362222121092,0.03032273695799148
144,22.055728912353516,22.045384802684243,-0.010344109669272683,22.55589485168457,22.730501765690715,0.17460691400614436
145,21.97139358520508,21.97288147821689,0.0014878930118094047,22.51851272583008,22.54957234766263,0.03105962183254718
146,21.891027450561523,21.89122252681405,0.00019507625252757066,22.477811813354492,22.500482051691808,0.02267023833731585
147,21.81403350830078,21.814417422016774,0.0003839137159928896,22.4385986328125,22.460018255371367,0.021419622558866536
148,21.7425479888916,21.740627127278195,-0.0019208616134065437,22.425479888916016,22.47713502323818,0.05165513432216429
149,21.674671173095703,21.675369362474818,0.0006981893791149218,22.39211082458496,22.412633071220483,0.02052224663552238
150,21.607131958007812,21.610007724681783,0.0028757666739700483,22.35818672180176,22.37762070960288,0.01943398780111849
151,21.539871215820312,21.542762407374575,0.002891191554262207,22.324369430541992,22.343679757504894,0.019310326962902025
152,21.47946548461914,21.47576360456345,-0.0037018800556900544,22.3566837310791,22.459540637863174,0.10285690678407278
153,21.419565200805664,21.424514466019815,0.004949265214150955,22.330062866210938,22.352029025995627,0.02196615978468941
154,21.387229919433594,21.362619973974873,-0.024609945458720972,22.31208038330078,22.31191628053218,-0.00016410276860057138
155,21.394859313964844,21.35711900822128,-0.03774030574356502,22.3852481842041,22.24884040506121,-0.1364077791428926
156,21.394994735717773,21.43019492819568,0.03520019247790529,22.145627975463867,21.725262277166696,-0.4203656982971715
157,21.43006134033203,21.395356322027933,-0.034705018304098445,22.24865341186523,21.956014178617327,-0.292639233247904
158,21.459014892578125,21.510943567939695,0.05192867536156953,22.11606216430664,21.6996297916451,-0.4164323726615393
159,21.551467895507812,21.503257160142972,-0.04821073536484022,22.50744247436523,21.68088874683921,-0.8265537275260222
160,21.66212272644043,21.72060966794664,0.058486941506210144,22.63007354736328,22.26153124423841,-0.36854230312487246
161,21.837512969970703,21.817480768511043,-0.020032201459660115,22.969594955444336,22.079212069340006,-0.8903828861043301
162,22.01837730407715,22.145289325080324,0.1269120210031751,23.06452178955078,21.84843356336952,-1.2160882261812596
163,22.244327545166016,22.318606955614353,0.0742794104483373,23.336156845092773,21.581172006083275,-1.7549848390094986
164,22.466453552246097,22.663597873224642,0.19714432097854484,23.377681732177734,21.183482879382943,-2.1941988527947913
165,22.690963745117188,22.881940149217364,0.19097640410017647,23.444278717041016,20.872627083301253,-2.571651633739762
166,22.89055633544922,23.151883979961884,0.2613276445126651,23.392169952392575,20.593017574483547,-2.799152377909028
167,23.071453094482425,23.333648783423133,0.2621956889407073,23.370763778686523,20.462624996541702,-2.908138782144821
168,23.232097625732425,23.518715004686594,0.28661737895416906,23.44890594482422,20.79598806309959,-2.6529178817246297
169,23.3859920501709,23.67602078812521,0.2900287379543123,23.529693603515625,20.89395111876086,-2.635742484754765
170,23.525875091552734,23.81882509495715,0.2929500034044139,23.57146453857422,20.915781663211753,-2.6556828753624657
171,23.633316040039062,23.93888313945738,0.30556709941831883,23.525146484375,21.034426552046146,-2.4907199323288545
172,23.761301040649418,23.985173538230896,0.2238724975814783,23.745887756347656,21.315026564334776,-2.4308611920128804
173,23.791187286376953,24.109782309484956,0.3185950231080028,23.14178466796875,20.221894602248483,-2.919890065720267
174,23.744356155395508,23.974014008901722,0.2296578535062146,22.804019927978516,20.70011414063992,-2.103905787338597
175,23.63500213623047,23.8519753595149,0.21697322328443036,22.52052116394043,21.204570702048425,-1.3159504618920046
176,23.526968002319336,23.628511363965867,0.10154336164653088,22.651966094970703,22.29705134640969,-0.35491474856101135
177,23.42510032653809,23.52032150874596,0.09522118220786879,22.657726287841797,22.40365217532825,-0.25407411251354617
178,23.32948303222656,23.38584875657764,0.05636572435108178,22.704601287841797,22.62859969038645,-0.0760015974553454
179,23.21896743774414,23.282415971573315,0.06344853382917393,22.547374725341797,23.012109868356163,0.4647351430143658
180,23.132469177246097,23.13809529437412,0.005626117128024077,22.687305450439453,22.914940449098406,0.22763499865895298
181,23.026262283325195,23.07881881134131,0.05255652801611532,22.748313903808594,22.920195654479222,0.17188175067062872
182,22.921937942504883,22.943416965727387,0.021479023222504168,22.782724380493164,22.957083891464702,0.1743595109715379
183,22.821550369262695,22.833368539767946,0.011818170505250691,22.82402801513672,22.981509757874846,0.15748174273812765
184,22.745641708374023,22.737640887030384,-0.00800082134363933,22.98677635192871,23.2826450786667,0.29586872673798936
185,22.677873611450195,22.681702256219847,0.0038286447696513903,22.962791442871097,22.996011264183036,0.03321982131193835
186,22.608909606933594,22.61370476559873,0.004795158665135801,22.92892074584961,22.949817468129137,0.020896722279527324
187,22.53843688964844,22.543211378315142,0.00477448866670116,22.893817901611328,22.91450105239694,0.02068315078561156
188,22.44989776611328,22.471282876350624,0.02138511023734324,22.65373992919922,22.41238184032336,-0.24135808887585952
189,22.35861587524414,22.357324028319052,-0.0012918469250884357,22.59730529785156,22.60913001467671,0.011824716825149295
