row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
132,24.074032488281222,23.020927227378824,23.33000373840332,23.93321968363129,0.6032159452279693,22.67693328857422,23.074204040401284,0.3972707518270653
133,23.93321968363129,23.074204040401284,23.18998336791992,23.794439087927902,0.6044557200079836,22.725095748901367,23.128331714689164,0.40323596578779686
134,23.794439087927902,23.128331714689164,23.05229949951172,23.640472978989074,0.588173479477355,22.752700805664062,23.165145934788836,0.41244512912477305
135,23.640472978989074,23.165145934788836,22.92127799987793,23.489181297599846,0.5679032977219158,22.790233612060547,23.181597366590164,0.3913637545296176
136,23.489181297599846,23.181597366590164,22.82671356201172,23.36335391157608,0.5366403495643617,23.02570343017578,23.400703963832132,0.3750005336563511
137,23.36335391157608,23.400703963832132,22.743732452392575,23.250120985993647,0.506388533601072,22.9981689453125,23.34488576188956,0.3467168165770609
138,23.250120985993647,23.34488576188956,22.661117553710938,23.137863274306902,0.47674572059596443,22.957427978515625,23.283311210302696,0.32588323178707057
139,23.137863274306902,23.283311210302696,22.578229904174805,23.027306273943122,0.4490763697683171,22.915895462036133,23.22292910796516,0.30703364592902815
140,23.027306273943122,23.22292910796516,22.474498748779297,22.900181289751387,0.42568254097209035,22.668617248535156,22.954211174938372,0.2855939264032159
141,22.900181289751387,22.954211174938372,22.36357879638672,22.764815697551256,0.4012369011645376,22.603050231933594,22.877873198213923,0.274822966280329
142,22.764815697551256,22.877873198213923,22.254474639892575,22.633169414846428,0.3786947749538534,22.547422409057617,22.807532595457932,0.2601101864003148
143,22.633169414846428,22.807532595457932,22.14742660522461,22.505138307258857,0.35771170203424774,22.49329948425293,22.73914122706011,0.24584174280717974
144,22.505138307258857,22.73914122706011,22.055728912353516,22.391408853529445,0.33567994117592903,22.55589485168457,22.78997167069952,0.23407681901494826
145,22.391408853529445,22.78997167069952,21.97139358520508,22.288014304675702,0.3166207194706203,22.51851272583008,22.736274694038883,0.21776196820880145
146,22.288014304675702,22.736274694038883,21.891027450561523,22.188612140457213,0.29758468989568954,22.477811813354492,22.682356588768396,0.20454477541390403
147,22.188612140457213,22.682356588768396,21.81403350830078,22.093855119696197,0.27982161139541617,22.4385986328125,22.630940692703163,0.1923420598906631
148,22.093855119696197,22.630940692703163,21.7425479888916,22.005514941174663,0.2629669522830618,22.425479888916016,22.60692516045216,0.18144527153614476
149,22.005514941174663,22.60692516045216,21.674671173095703,21.92223193705708,0.24756076396137772,22.39211082458496,22.562299061370243,0.1701882367852825
150,21.92223193705708,22.562299061370243,21.607131958007812,21.841417977063625,0.23428601905581203,22.35818672180176,22.519043124723723,0.16085640292196146
151,21.841417977063625,22.519043124723723,21.539871215820312,21.761760281118967,0.2218890652986545,22.324369430541992,22.476777017812303,0.15240758727031078
152,21.761760281118967,22.476777017812303,21.47946548461914,21.689021463797406,0.20955597917826552,22.3566837310791,22.502490360918067,0.1458066298389653
153,21.689021463797406,22.502490360918067,21.419565200805664,21.619592257492112,0.20002705668644793,22.330062866210938,22.467364881117824,0.13730201490688643
154,21.619592257492112,22.467364881117824,21.387229919433594,21.56128521697347,0.17405529753987636,22.31208038330078,22.430849837617025,0.11876945431624364
155,21.56128521697347,22.430849837617025,21.394859313964844,21.541032247100453,0.14617293313560964,22.3852481842041,22.388629056488938,0.0033808722848363004
156,21.541032247100453,22.388629056488938,21.394994735717773,21.533514264077237,0.13851952835946335,22.145627975463867,22.18369829635046,0.03807032088659312
157,21.533514264077237,22.18369829635046,21.43006134033203,21.542197655602983,0.11213631527095203,22.24865341186523,22.149199226634476,-0.09945418523075489
158,21.542197655602983,22.149199226634476,21.459014892578125,21.574186014965413,0.115171122387288,22.11606216430664,22.081948297061732,-0.03411386724490839
159,21.574186014965413,22.081948297061732,21.551467895507812,21.624117177147614,0.07264928163980144,22.50744247436523,22.183149365286102,-0.3242931090791288
160,21.624117177147614,22.183149365286102,21.66212272644043,21.740991316846003,0.07886859040557326,22.63007354736328,22.462300514075256,-0.16777303328802518
161,21.740991316846003,22.462300514075256,21.837512969970703,21.900122745090368,0.06260977511966459,22.969594955444336,22.476858506449,-0.49273644899533764
162,21.900122745090368,22.476858506449,22.01837730407715,22.113695087697344,0.09531778362019594,23.06452178955078,22.558958916765636,-0.5055628727851449
163,22.113695087697344,22.558958916765636,22.244327545166016,22.344949657262934,0.10062211209691796,23.336156845092773,22.515813898964222,-0.8203429461285516
164,22.344949657262934,22.515813898964222,22.466453552246097,22.606940189502126,0.1404866372560285,23.377681732177734,22.49009050090937,-0.8875912312683631
165,22.606940189502126,22.49009050090937,22.690963745117188,22.861556332903092,0.17059258778590447,23.444278717041016,22.391623325014905,-1.0526553920261108
166,22.861556332903092,22.391623325014905,22.89055633544922,23.112167253391988,0.221610917942769,23.392169952392575,22.31346634225028,-1.0787036101422949
167,23.112167253391988,22.31346634225028,23.071453094482425,23.341350176162642,0.26989708168021664,23.370763778686523,22.247136210703886,-1.1236275679826377
168,23.341350176162642,22.247136210703886,23.232097625732425,23.569672299724225,0.3375746739917993,23.44890594482422,22.406575613197674,-1.0423303316265446
169,23.569672299724225,22.406575613197674,23.3859920501709,23.789455284016697,0.4034632338457982,23.529693603515625,22.538106727762003,-0.9915868757536224
170,23.789455284016697,22.538106727762003,23.525875091552734,23.990269070817213,0.4643939792644787,23.57146453857422,22.630303373483837,-0.9411611650903815
171,23.990269070817213,22.630303373483837,23.633316040039062,24.158271143071754,0.524955103032692,23.525146484375,22.73589432989387,-0.7892521544811295
172,24.158271143071754,22.73589432989387,23.761301040649418,24.292286451973503,0.5309854113240853,23.745887756347656,22.866853803275706,-0.87903395307195
173,24.292286451973503,22.866853803275706,23.791187286376953,24.344122651731382,0.5529353653544291,23.14178466796875,22.484500524113745,-0.657284143855005
174,24.344122651731382,22.484500524113745,23.744356155395508,24.30763681377368,0.5632806583781722,22.804019927978516,22.347427386360643,-0.4565925416178729
