row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
192,22.517617927599982,22.733967879096113,22.130495071411133,22.433286125592026,0.3027910541808936,22.588626861572266,22.793745337853167,0.20511847628090152
193,22.433286125592026,22.793745337853167,22.0761661529541,22.359779754657275,0.2836136017031734,22.56609535217285,22.759664822902007,0.1935694707291553
194,22.359779754657275,22.759664822902007,22.02307891845703,22.289884798970746,0.266805880513715,22.53951072692871,22.721698706937797,0.1821879800090862
195,22.289884798970746,22.721698706937797,21.970909118652344,22.222038003353546,0.25112888470120254,22.51317596435547,22.684701065859283,0.17152510150381417
196,22.222038003353546,22.684701065859283,21.92201805114746,22.158293703231866,0.23627565208440515,22.511775970458984,22.672697314410076,0.1609213439510917
197,22.158293703231866,22.672697314410076,21.874706268310547,22.0972886703384,0.22258240202785373,22.489076614379883,22.641020530300583,0.15194391592070033
198,22.0972886703384,22.641020530300583,21.82783317565918,22.037670835707328,0.20983766004814797,22.465532302856445,22.60886429883083,0.1433319959743855
199,22.037670835707328,22.60886429883083,21.78131103515625,21.979263545069802,0.19795250991355218,22.44211769104004,22.577374328205337,0.13525663716529834
200,21.979263545069802,22.577374328205337,21.747554779052734,21.93091008404143,0.18335530498869446,22.486875534057617,22.611315727390394,0.12444019333277723
201,21.93091008404143,22.611315727390394,21.719636917114254,21.890785778922858,0.17114886180860367,22.475414276123047,22.592255136258984,0.11684086013593742
202,21.890785778922858,22.592255136258984,21.70646858215332,21.860419308259214,0.15395072610589366,22.468427658081055,22.572266774798678,0.10383911671762291
203,21.860419308259214,22.572266774798678,21.71558380126953,21.85289487473756,0.1373110734680303,22.518295288085938,22.54927823485321,0.0309829467672742
204,21.85289487473756,22.54927823485321,21.72293472290039,21.850482164223173,0.12754744132278262,22.3349552154541,22.344975924956938,0.010020709502835956
205,21.850482164223173,22.344975924956938,21.759136199951172,21.874027316095653,0.11489111614448078,22.442445755004883,22.30808658391064,-0.13435917109424267
206,21.874027316095653,22.30808658391064,21.794755935668945,21.91317789059811,0.11842195492916474,22.335987091064453,22.240755503639217,-0.09523158742523563
207,21.91317789059811,22.240755503639217,21.89608383178711,21.983215984397823,0.08713215261071383,22.723926544189453,22.320665858300178,-0.40326068588927555
208,21.983215984397823,22.320665858300178,22.02813720703125,22.121420089211966,0.09328288218071634,22.905065536499023,22.61165957987344,-0.293405956625584
209,22.121420089211966,22.61165957987344,22.20431900024414,22.297265755970443,0.0929467557263024,23.108173370361328,22.660058570059917,-0.44811480030141126
210,22.297265755970443,22.660058570059917,22.39643287658691,22.50463337956774,0.10820050298082862,23.195880889892575,22.67639601554932,-0.5194848743432559
211,22.50463337956774,22.67639601554932,22.61083984375,22.730657462096662,0.11981761834666216,23.32230758666992,22.62892250165451,-0.6933850850154073
212,22.730657462096662,22.62892250165451,22.83203125,22.976719350040998,0.14468810004099808,23.406768798828125,22.589630201775527,-0.8171385970525975
213,22.976719350040998,22.589630201775527,23.061992645263672,23.234539981948757,0.17254733668508493,23.471031188964844,22.47289707687044,-0.9981341120944052
214,23.234539981948757,22.47289707687044,23.265472412109375,23.484941147028646,0.2194687349192712,23.397846221923828,22.388770046416944,-1.009076175506884
215,23.484941147028646,22.388770046416944,23.428054809570312,23.69664064916611,0.2685858395957972,23.2803955078125,22.370341675111572,-0.9100538327009282
216,23.69664064916611,22.370341675111572,23.569820404052734,23.892381385108187,0.32256098105545306,23.36978530883789,22.553528188306213,-0.8162571205316773
217,23.892381385108187,22.553528188306213,23.710025787353516,24.084276261803,0.3742504744494859,23.471744537353516,22.70408564906785,-0.7676588882856663
218,24.084276261803,22.70408564906785,23.85443878173828,24.27239250233938,0.4179537206010977,23.5906925201416,22.774264587260706,-0.8164279328808952
219,24.27239250233938,22.774264587260706,23.96712875366211,24.43641343782562,0.46928468416351166,23.544300079345703,22.854122416606987,-0.6901776627387157
220,24.43641343782562,22.854122416606987,24.088764190673828,24.559650983786415,0.4708867931125873,23.76074981689453,23.01947077189064,-0.7412790450038926
221,24.559650983786415,23.01947077189064,24.116397857666016,24.59177781667461,0.4753799590085954,23.177812576293945,22.628249416262005,-0.5495631600319406
222,24.59177781667461,22.628249416262005,24.070892333984375,24.557441658945166,0.48654932496079084,22.908702850341797,22.497223481097098,-0.41147936924469874
223,24.557441658945166,22.497223481097098,23.962657928466797,24.47328357518725,0.5106256467204524,22.655540466308594,22.503850119034002,-0.15169034727459163
224,24.47328357518725,22.503850119034002,23.84779357910156,24.368509319720214,0.5207157406186553,22.78644371032715,22.770133158436813,-0.016310551890335034
225,24.368509319720214,22.770133158436813,23.70920181274414,24.24470121872993,0.5354994059857887,22.698139190673828,22.88518846258306,0.18704927190923115
226,24.24470121872993,22.88518846258306,23.585559844970703,24.113836317826102,0.5282764728553992,22.815296173095703,22.922055927507593,0.10675975441188967
227,24.113836317826102,22.922055927507593,23.411212921142575,23.972917904174025,0.5617049830314507,22.525970458984375,22.910832371359994,0.3848619123756194
228,23.972917904174025,22.910832371359994,23.278831481933594,23.822207172974153,0.5433756910405592,22.7075252532959,22.960295583971213,0.2527703306753146
229,23.822207172974153,22.960295583971213,23.10150909423828,23.66372896614247,0.5622198719041904,22.665977478027344,23.030354008888867,0.36437653086152366
230,23.66372896614247,23.030354008888867,22.931453704833984,23.477537867933304,0.5460841630993194,22.697219848632812,23.081868754078176,0.38464890544536345
231,23.477537867933304,23.081868754078176,22.769285202026367,23.300033881282033,0.5307486792556659,22.729637145996097,23.113892077411837,0.3842549314157395
232,23.300033881282033,23.113892077411837,22.6463623046875,23.14783325224069,0.5014709475531909,22.940528869628903,23.28015268301828,0.33962381338937675
233,23.14783325224069,23.28015268301828,22.53517723083496,23.00911608442997,0.4739388535950084,22.898223876953125,23.22125435787367,0.32303048092054354
234,23.00911608442997,23.22125435787367,22.4288330078125,22.87443793741763,0.4456049296051283,22.844825744628903,23.149541762572085,0.30471601794318204
235,22.87443793741763,23.149541762572085,22.32433319091797,22.744516074773962,0.42018288385599334,22.792062759399418,23.079390161290657,0.28732740189123973
236,22.744516074773962,23.079390161290657,22.204822540283203,22.601242915520224,0.396420375237021,22.535917282104492,22.811507717393468,0.27559043528897575
237,22.601242915520224,22.811507717393468,22.081459045410156,22.455266008163086,0.3738069627529299,22.463520050048828,22.7206404593439,0.25712040929507296
238,22.455266008163086,22.7206404593439,21.961009979248047,22.314400026583083,0.35339004733503643,22.401988983154297,22.64447109226024,0.2424821091059428
239,22.314400026583083,22.64447109226024,21.84558486938477,22.17889713835954,0.3333122689747725,22.34317970275879,22.5720045231715,0.22882482041271146
240,22.17889713835954,22.5720045231715,21.744300842285156,22.05876243439312,0.3144615921079641,22.401124954223633,22.614559426069096,0.2134344718454635
241,22.05876243439312,22.614559426069096,21.651254653930664,21.947921153828304,0.2966664998976398,22.35923957824707,22.562256039907318,0.20301646166024767
242,21.947921153828304,22.562256039907318,21.56101417541504,21.84120999972333,0.28019582430829004,22.313756942749023,22.50579803638373,0.19204109363470678
243,21.84120999972333,22.50579803638373,21.473098754882812,21.73793398223648,0.26483522735366805,22.269237518310547,22.450816504862345,0.1815789865517985
244,21.73793398223648,22.450816504862345,21.38974380493164,21.640010998177555,0.2502671932459144,22.250316619873047,22.421453827308518,0.17113720743547134
245,21.640010998177555,22.421453827308518,21.309131622314453,21.545964376144152,0.23683275382969882,22.21070098876953,22.373004067419977,0.1623030786504458
246,21.545964376144152,22.373004067419977,21.23002052307129,21.45433994053462,0.22431941746333095,22.17079162597656,22.324610363663584,0.15381873768702548
247,21.45433994053462,22.324610363663584,21.1541748046875,21.36584914608768,0.2116743414001796,22.132179260253903,22.27752998957216,0.1453507293182561
248,21.36584914608768,22.27752998957216,21.089832305908203,21.288127922245533,0.1982956163373295,22.161754608154297,22.29677106951844,0.1350164613641418
249,21.288127922245533,22.29677106951844,21.03021240234375,21.217424638970385,0.18721223662663533,22.13456344604492,22.26273036519848,0.1281669191535606
250,21.217424638970385,22.26273036519848,20.99620056152344,21.1614387166716,0.16523815514815965,22.116209030151367,22.22802627096868,0.11181724081731303
251,21.1614387166716,22.22802627096868,21.00234603881836,21.144634661552566,0.14228862273420617,22.18871307373047,22.189587544675604,0.0008744709451349308
252,21.144634661552566,22.189587544675604,21.00287628173828,21.13645262641716,0.1335763446788789,21.94810485839844,21.993589953075126,0.04548509467668538
253,21.13645262641716,21.993589953075126,21.04145622253418,21.153674148713733,0.11221792617955373,22.057758331298828,21.9545977182694,-0.10316061302942714
254,21.153674148713733,21.9545977182694,21.0787296295166,21.190532119627488,0.11180249011088605,21.92483901977539,21.891856315122737,-0.03298270465265318
255,21.190532119627488,21.891856315122737,21.187185287475582,21.26200633062226,0.07482104314667737,22.326435089111328,22.00909717351256,-0.3173379155987668
256,21.26200633062226,22.00909717351256,21.315933227539062,21.394948356092947,0.07901512855388404,22.45599365234375,22.276012568615176,-0.17998108372857402
257,21.394948356092947,22.276012568615176,21.513755798339844,21.58156180913629,0.06780601079644555,22.798599243164062,22.316900991381715,-0.4816982517823476
258,21.58156180913629,22.316900991381715,21.71792221069336,21.8154514850876,0.09752927439424042,22.904071807861328,22.416022267354677,-0.48804954050665117
