row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error,T_env_start,T_zone_start,T_out_start,T_out_end,T_cor_start,T_cor_end,Qsg_start,Qsg_end,Qint_start,Qint_end,Q_HVAC_total_est_W,dt_seconds,envelope_abs_error,zone_abs_error,combined_abs_error
12,21.913047790527344,21.95657820321324,0.043530412685896636,22.38417053222656,21.95821294531887,-0.42595758690768903,21.812875747680664,22.565202713012695,21.700000762939453,22.39999771118164,24.0,24.0,55.7261962890625,22.770000457763672,50.0,50.0,-168.00281413352482,1800.0,0.043530412685896636,0.42595758690768903,0.46948799959358567
13,22.03247833251953,22.007803808118155,-0.02467452440137663,22.544321060180664,22.22478221755529,-0.3195388426253736,21.913047790527344,22.38417053222656,22.39999771118164,23.0,24.0,24.0,22.770000457763672,117.79429626464844,50.0,50.0,-182.3532487201026,1800.0,0.02467452440137663,0.3195388426253736,0.3442133670267502
14,22.141117095947266,22.19688755979245,0.05577046384518525,22.454912185668945,21.99248108855505,-0.4624310971138961,22.03247833251953,22.544321060180664,23.0,24.0,24.0,24.0,117.79429626464844,65.67802429199219,50.0,50.0,-225.35156948741107,1800.0,0.05577046384518525,0.4624310971138961,0.5182015609590813
15,22.306442260742188,22.264537613683615,-0.041904647058572664,22.837600708007812,21.825488189236495,-1.0121125187713176,22.141117095947266,22.454912185668945,24.0,25.0,24.0,24.0,65.67802429199219,177.43162536621094,50.0,180.0,-306.8535463975305,1800.0,0.041904647058572664,1.0121125187713176,1.0540171658298902
16,22.482162475585938,22.543217099435086,0.061054623849148726,22.983234405517575,22.572281367091687,-0.4109530384258875,22.306442260742188,22.837600708007812,25.0,26.0,24.0,24.0,177.43162536621094,129.28982543945312,180.0,180.0,-252.56592256419864,1800.0,0.061054623849148726,0.4109530384258875,0.4720076622750362
17,22.722965240478516,22.704397464355573,-0.018567776122942803,23.31551742553711,22.276210328107886,-1.039307097429223,22.482162475585938,22.983234405517575,26.0,27.0,24.0,24.0,129.28982543945312,333.2375183105469,180.0,180.0,-326.4373620557335,1800.0,0.018567776122942803,1.039307097429223,1.0578748735521657
18,22.95000267028809,23.08965973384698,0.1396570635588894,23.30635452270508,21.798678287787226,-1.5076762349178559,22.722965240478516,23.31551742553711,27.0,27.600006103515625,24.0,24.0,333.2375183105469,329.3619689941406,180.0,180.0,-412.88572880902154,1800.0,0.1396570635588894,1.5076762349178559,1.6473332984767453
19,23.197978973388672,23.286257301796578,0.08827832840790606,23.461658477783203,21.507998110850107,-1.9536603669330965,22.95000267028809,23.30635452270508,27.600006103515625,28.300003051757812,24.0,24.0,329.3619689941406,502.1707153320313,180.0,180.0,-533.226455788114,1800.0,0.08827832840790606,1.9536603669330965,2.0419386953410026
20,23.42199325561523,23.626715947896727,0.20472269228149642,23.45014190673828,21.224203231138283,-2.2259386755999984,23.197978973388672,23.461658477783203,28.300003051757812,28.699996948242188,24.0,24.0,502.1707153320313,518.8843994140625,180.0,180.0,-622.1796897861202,1800.0,0.20472269228149642,2.2259386755999984,2.430661367881495
21,23.64117431640625,23.82788148931132,0.18670717290507,23.485031127929688,20.917376862363078,-2.5676542655666097,23.42199325561523,23.45014190673828,28.699996948242188,29.199996948242188,24.0,24.0,518.8843994140625,632.819091796875,180.0,180.0,-745.3685753016331,1800.0,0.18670717290507,2.5676542655666097,2.7543614384716797
