lb,ub,Qsg,Tout,Tair_true,sat_true,zat_true,raw_action_sat,raw_action_zat
15.0,28.0,0.0,19.8,22.297718,10.000036239624023,22.948747634887695,10.000036,22.948748
15.0,28.0,0.0,19.700005,22.279634,10.000035285949707,22.97128677368164,10.000035,22.971287
15.0,28.0,0.0,19.5,22.265717,10.000032424926758,22.983718872070312,10.000032,22.983719
15.0,28.0,1.1073661,19.8,22.253857,10.000032424926758,22.994102478027344,10.000032,22.994102
15.0,28.0,11.697165,20.100002,22.249348,10.000030517578125,22.995107650756836,10.0000305,22.995108
22.0,24.0,6.8711405,20.5,22.245035,10.000030517578125,22.995786666870117,10.0000305,22.995787
22.0,24.0,12.833678,21.0,22.247866,10.000028610229492,22.997303009033203,10.000029,22.997303
22.0,24.0,54.88176,21.599998,22.26997,10.000033378601074,22.942869186401367,10.000033,22.94287
22.0,24.0,120.32036,22.200005,22.54042,15.499927520751953,22.922073364257812,15.4999275,22.922073
22.0,24.0,123.89201,22.799995,22.87563,15.499929428100586,22.726512908935547,15.499929,22.726513
22.0,24.0,123.936516,23.400002,22.89736,15.499929428100586,22.52922821044922,15.499929,22.529228
22.0,24.0,143.85335,23.899998,22.88981,15.499935150146484,22.4472599029541,15.499935,22.44726
22.0,24.0,90.79851,24.5,22.903149,15.499919891357422,22.267845153808594,15.49992,22.267845
22.0,24.0,214.37785,24.800003,22.9192,15.499948501586914,22.147947311401367,15.4999485,22.147947
22.0,24.0,458.60892,25.100006,23.01174,15.499975204467773,21.79633331298828,15.499975,21.796333
22.0,24.0,415.64972,25.199997,22.963394,15.49997329711914,21.72088050842285,15.499973,21.72088
22.0,24.0,413.07013,25.299995,23.014908,15.499972343444824,21.480899810791016,15.499972,21.4809
22.0,24.0,360.39407,25.400002,22.975368,15.499967575073242,21.438495635986328,15.499968,21.438496
22.0,24.0,407.50787,25.5,23.024239,15.499971389770508,21.208049774169922,15.499971,21.20805
22.0,24.0,510.75592,25.700005,23.019058,15.499979019165039,21.118083953857422,15.499979,21.118084
22.0,24.0,599.9325,26.0,23.075443,15.499982833862305,20.86543846130371,15.499983,20.865438
22.0,24.0,600.3235,26.099998,23.07938,15.499982833862305,20.787702560424805,15.499983,20.787703
22.0,24.0,288.52087,26.300003,23.034449,15.49995231628418,20.669322967529297,15.499952,20.669323
22.0,24.0,384.25253,26.199997,23.050032,15.49996566772461,20.64258575439453,15.499966,20.642586
22.0,24.0,287.8466,26.099998,23.0287,15.499946594238281,20.522180557250977,15.499947,20.52218
22.0,24.0,285.0684,25.599998,23.002789,15.499946594238281,20.548946380615234,15.499947,20.548946
22.0,24.0,144.36652,25.100006,22.94341,15.499900817871094,20.494232177734375,15.499901,20.494232
22.0,24.0,151.02023,24.299995,22.889423,15.499902725219727,20.566471099853516,15.499903,20.566471
22.0,24.0,96.46254,23.5,22.61426,10.000056266784668,22.33917236328125,10.000056,22.339172
22.0,24.0,92.42512,23.5,22.820518,10.000055313110352,22.345321655273438,10.000055,22.345322
22.0,24.0,23.723604,22.099998,22.727327,10.000045776367188,22.530729293823242,10.000046,22.53073
22.0,24.0,15.217719,21.599998,22.78447,10.000043869018555,22.594852447509766,10.000044,22.594852
22.0,24.0,4.250721,21.100002,22.75607,10.000042915344238,22.66585922241211,10.000043,22.66586
15.0,28.0,0.0,20.599998,22.747166,10.000041007995605,22.73293685913086,10.000041,22.732937
15.0,28.0,0.0,20.2,22.737885,10.000041961669922,22.764291763305664,10.000042,22.764292
15.0,28.0,0.0,19.8,22.69564,10.000041007995605,22.824359893798828,10.000041,22.82436
15.0,28.0,0.0,19.400002,22.646238,10.000041961669922,22.846586227416992,10.000042,22.846586
15.0,28.0,0.0,19.0,22.591906,10.000041007995605,22.90421485900879,10.000041,22.904215
15.0,28.0,0.0,18.5,22.544682,10.000041961669922,22.91238021850586,10.000042,22.91238
15.0,28.0,0.0,18.2,22.491213,10.000041007995605,22.96530532836914,10.000041,22.965305
15.0,28.0,0.0,17.799995,22.446938,10.00006103515625,22.98805809020996,10.000061,22.988058
15.0,28.0,0.0,17.399998,22.399204,10.000060081481934,23.0529727935791,10.00006,23.052973
15.0,28.0,0.0,16.900002,22.359318,10.000051498413086,23.053855895996094,10.0000515,23.053856
15.0,28.0,0.0,16.7,22.31083,10.00005054473877,23.11307716369629,10.000051,23.113077
15.0,28.0,0.0,16.5,22.274849,10.000044822692871,23.115509033203125,10.000045,23.115509
15.0,28.0,0.0,16.399998,22.23272,10.000043869018555,23.165706634521484,10.000044,23.165707
15.0,28.0,0.0,16.300003,22.201715,10.000039100646973,23.172306060791016,10.000039,23.172306
15.0,28.0,0.0,16.399998,22.167799,10.000038146972656,23.21014976501465,10.000038,23.21015
15.0,28.0,0.0,16.399998,22.142752,10.00003433227539,23.219745635986328,10.000034,23.219746
15.0,28.0,0.0,16.5,22.116865,10.000033378601074,23.24871253967285,10.000033,23.248713
15.0,28.0,0.0,16.599998,22.097857,10.000030517578125,23.26166534423828,10.0000305,23.261665
15.0,28.0,0.0,17.5,22.084974,10.000030517578125,23.263525009155273,10.0000305,23.263525
15.0,28.0,17.376486,18.5,22.086689,10.000029563903809,23.24222183227539,10.00003,23.242222
22.0,24.0,21.962502,19.2,22.092037,10.000029563903809,23.22067642211914,10.00003,23.220676
22.0,24.0,24.547016,20.0,22.10405,10.000027656555176,23.203258514404297,10.000028,23.203259
22.0,24.0,30.32567,20.8,22.124584,10.000028610229492,23.16269302368164,10.000029,23.162693
22.0,24.0,78.67295,21.599998,22.397696,15.499914169311523,23.150739669799805,15.499914,23.15074
22.0,24.0,191.2389,22.3,22.774622,15.4999418258667,22.88283920288086,15.499942,22.88284
22.0,24.0,313.45822,22.900002,22.887333,15.499960899353027,22.566879272460938,15.499961,22.56688
22.0,24.0,330.6577,23.400002,22.89365,15.499963760375977,22.43283462524414,15.499964,22.432835
22.0,24.0,401.362,23.800003,22.963535,15.499971389770508,22.141868591308594,15.499971,22.141869
22.0,24.0,377.80484,24.099998,22.94476,15.499969482421875,22.045150756835938,15.4999695,22.04515
22.0,24.0,481.74716,24.5,23.025566,15.499977111816406,21.74187469482422,15.499977,21.741875
22.0,24.0,580.7508,24.700005,23.0317,15.499983787536621,21.590900421142578,15.499984,21.5909
22.0,24.0,627.52734,24.899994,23.08741,15.499985694885254,21.317380905151367,15.499986,21.31738
22.0,24.0,482.65475,25.100006,23.035023,15.499979019165039,21.278703689575195,15.499979,21.278704
22.0,24.0,425.05286,25.299995,23.063347,15.49997329711914,21.084840774536133,15.499973,21.08484
22.0,24.0,297.33862,25.299995,22.99311,15.499959945678711,21.108013153076172,15.49996,21.108013
22.0,24.0,231.98077,25.299995,22.997158,15.499946594238281,20.97268295288086,15.499947,20.972683
22.0,24.0,171.09221,25.199997,22.927704,15.499933242797852,21.024736404418945,15.499933,21.024736
22.0,24.0,145.09769,25.100006,22.92754,15.499918937683105,20.90635108947754,15.499919,20.906351
22.0,24.0,134.47958,24.899994,22.862839,15.49991512298584,20.959728240966797,15.499915,20.959728
22.0,24.0,223.89612,24.700005,22.88975,15.499931335449219,20.801027297973633,15.499931,20.801027
22.0,24.0,268.22433,24.599998,22.840961,15.499940872192383,20.81241798400879,15.499941,20.812418
22.0,24.0,139.32713,24.5,22.810665,15.499893188476562,20.719865798950195,15.499893,20.719866
22.0,24.0,130.03964,24.099998,22.75461,15.499889373779297,20.776697158813477,15.499889,20.776697
22.0,24.0,49.995,23.800003,22.532104,10.000045776367188,22.55445098876953,10.000046,22.554451
22.0,24.0,72.79324,23.800003,22.839424,10.000049591064453,22.48514175415039,10.00005,22.485142
22.0,24.0,11.055,22.399998,22.707054,10.000041961669922,22.652339935302734,10.000042,22.65234
22.0,24.0,15.196183,21.7,22.774456,10.000041961669922,22.685588836669922,10.000042,22.685589
22.0,24.0,4.238291,21.0,22.737543,10.000041007995605,22.747365951538086,10.000041,22.747366
15.0,28.0,0.0,20.7,22.734058,10.000040054321289,22.80042266845703,10.00004,22.800423
15.0,28.0,0.0,20.5,22.69183,10.000041007995605,22.82707405090332,10.000041,22.827074
15.0,28.0,0.0,20.2,22.644855,10.000040054321289,22.878515243530273,10.00004,22.878515
15.0,28.0,0.0,19.899998,22.604164,10.000041007995605,22.889238357543945,10.000041,22.889238
15.0,28.0,0.0,19.8,22.559887,10.000040054321289,22.933216094970703,10.00004,22.933216
15.0,28.0,0.0,19.599998,22.52397,10.000041007995605,22.926576614379883,10.000041,22.926577
15.0,28.0,0.0,19.5,22.4824,10.000040054321289,22.964988708496094,10.00004,22.964989
15.0,28.0,0.0,19.3,22.450512,10.000060081481934,22.957679748535156,10.00006,22.95768
15.0,28.0,0.0,19.099998,22.412743,10.000059127807617,23.00366973876953,10.000059,23.00367
15.0,28.0,0.0,18.899998,22.385542,10.000051498413086,22.982114791870117,10.0000515,22.982115
15.0,28.0,0.0,18.699997,22.348362,10.00005054473877,23.025583267211914,10.000051,23.025583
15.0,28.0,0.0,18.400002,22.322567,10.000044822692871,23.015880584716797,10.000045,23.01588
15.0,28.0,0.0,18.0,22.287647,10.000044822692871,23.061731338500977,10.000045,23.061731
15.0,28.0,0.0,17.7,22.262074,10.000039100646973,23.065048217773438,10.000039,23.065048
15.0,28.0,0.0,17.5,22.230602,10.000039100646973,23.105195999145508,10.000039,23.105196
15.0,28.0,0.0,17.3,22.206474,10.000035285949707,23.117658615112305,10.000035,23.117659
15.0,28.0,0.0,17.099998,22.179018,10.00003433227539,23.154190063476562,10.000034,23.15419
15.0,28.0,0.0,17.0,22.157295,10.000031471252441,23.174884796142578,10.000031,23.174885
15.0,28.0,0.0,18.0,22.142292,10.000030517578125,23.178756713867188,10.0000305,23.178757
15.0,28.0,21.944792,19.0,22.143078,10.000030517578125,23.15714454650879,10.0000305,23.157145
22.0,24.0,14.520001,20.0,22.144806,10.000029563903809,23.139034271240234,10.00003,23.139034
22.0,24.0,112.63916,21.0,22.189592,10.000038146972656,23.04071807861328,10.000038,23.040718
22.0,24.0,88.689415,22.099998,22.210737,10.000035285949707,22.995555877685547,10.000035,22.995556
22.0,24.0,185.08624,23.3,22.516802,15.499940872192383,22.921398162841797,15.499941,22.921398
22.0,24.0,132.1176,24.199997,22.856804,15.499929428100586,22.719940185546875,15.499929,22.71994
22.0,24.0,331.8427,25.100006,22.961115,15.499963760375977,22.363330841064453,15.499964,22.36333
22.0,24.0,333.69058,25.800003,22.937853,15.499964714050293,22.233715057373047,15.499965,22.233715
22.0,24.0,505.98767,26.5,23.047182,15.499979019165039,21.86493682861328,15.499979,21.864937
22.0,24.0,530.8288,27.0,23.035793,15.499980926513672,21.71110725402832,15.499981,21.711107
22.0,24.0,651.62085,27.600006,23.12977,15.49998664855957,21.37238311767578,15.499987,21.372383
22.0,24.0,676.0614,28.0,23.128695,15.499987602233887,21.222946166992188,15.499988,21.222946
22.0,24.0,738.7071,28.400002,23.202972,15.499988555908203,20.934402465820312,15.499989,20.934402
22.0,24.0,750.57776,28.800003,23.248894,15.499990463256836,20.79369354248047,15.49999,20.793694
22.0,24.0,743.20746,29.099998,23.344276,15.49998950958252,20.541189193725586,15.4999895,20.54119
22.0,24.0,737.1413,29.299995,23.42458,15.49998950958252,20.426652908325195,15.4999895,20.426653
22.0,24.0,659.5745,29.5,23.492878,15.49998664855957,20.221904754638672,15.499987,20.221905
22.0,24.0,630.67584,29.5,23.54575,15.499985694885254,20.157291412353516,15.499986,20.157291
22.0,24.0,535.97034,29.5,23.568295,15.499979019165039,20.00605583190918,15.499979,20.006056
22.0,24.0,495.92563,29.5,23.579062,15.499977111816406,19.987545013427734,15.499977,19.987545
22.0,24.0,344.4848,29.400002,23.54271,15.499959945678711,19.89846420288086,15.49996,19.898464
22.0,24.0,286.16827,29.099998,23.496431,15.499951362609863,19.94267463684082,15.499951,19.942675
22.0,24.0,146.29623,28.800003,23.410538,15.499910354614258,19.91927719116211,15.49991,19.919277
22.0,24.0,106.55173,28.200005,23.324646,15.499895095825195,20.01209831237793,15.499895,20.012098
22.0,24.0,54.285,27.699997,22.994486,10.0000638961792,21.877391815185547,10.000064,21.877392
22.0,24.0,43.812553,27.699997,22.803604,10.0000581741333,22.02300453186035,10.000058,22.023005
22.0,24.0,23.76,25.0,22.82891,10.000055313110352,22.162086486816406,10.000055,22.162086
22.0,24.0,10.725,24.099998,22.823038,10.00005054473877,22.276979446411133,10.000051,22.27698
22.0,24.0,11.736324,23.2,22.814457,10.00005054473877,22.359899520874023,10.000051,22.3599
15.0,28.0,0.0,22.900002,22.792377,10.00004768371582,22.458269119262695,10.000048,22.45827
15.0,28.0,0.0,22.5,22.788395,10.00004768371582,22.508895874023438,10.000048,22.508896
15.0,28.0,0.0,22.3,22.761711,10.000046730041504,22.57734489440918,10.000047,22.577345
15.0,28.0,0.0,22.099998,22.753912,10.00004768371582,22.600669860839844,10.000048,22.60067
15.0,28.0,0.0,22.099998,22.724205,10.000045776367188,22.654125213623047,10.000046,22.654125
15.0,28.0,0.0,22.0,22.719324,10.00004768371582,22.653057098388672,10.000048,22.653057
15.0,28.0,0.0,22.099998,22.685556,10.000046730041504,22.69504165649414,10.000047,22.695042
15.0,28.0,0.0,22.200005,22.683805,10.000064849853516,22.593814849853516,10.000065,22.593815
15.0,28.0,0.0,22.0,22.600506,10.0000638961792,22.659727096557617,10.000064,22.659727
15.0,28.0,0.0,21.8,22.600151,10.000055313110352,22.629331588745117,10.000055,22.629332
15.0,28.0,0.0,21.399998,22.559864,10.000055313110352,22.681015014648438,10.000055,22.681015
15.0,28.0,0.0,21.0,22.531567,10.000048637390137,22.676410675048828,10.000049,22.67641
15.0,28.0,0.0,20.7,22.494473,10.00004768371582,22.72509765625,10.000048,22.725098
15.0,28.0,0.0,20.299995,22.466244,10.000042915344238,22.733657836914062,10.000043,22.733658
15.0,28.0,0.0,20.0,22.431913,10.000041961669922,22.780803680419922,10.000042,22.780804
15.0,28.0,0.0,19.700005,22.404709,10.000038146972656,22.800264358520508,10.000038,22.800264
15.0,28.0,0.0,19.400002,22.373703,10.00003719329834,22.84477996826172,10.000037,22.84478
15.0,28.0,0.0,19.099998,22.347502,10.00003433227539,22.876548767089844,10.000034,22.876549
15.0,28.0,0.0,20.0,22.327969,10.000033378601074,22.889450073242188,10.000033,22.88945
15.0,28.0,26.306534,20.900002,22.325111,10.000033378601074,22.873266220092773,10.000033,22.873266
22.0,24.0,15.675,21.8,22.320768,10.000032424926758,22.866018295288086,10.000032,22.866018
22.0,24.0,105.73218,22.7,22.357649,10.000040054321289,22.77965545654297,10.00004,22.779655
22.0,24.0,55.545963,24.099998,22.36554,10.00003433227539,22.760238647460938,10.000034,22.760239
22.0,24.0,167.42569,25.5,22.671692,15.49993896484375,22.649959564208984,15.499939,22.64996
22.0,24.0,117.38913,26.199997,22.96814,15.499927520751953,22.464937210083008,15.4999275,22.464937
22.0,24.0,333.74902,27.0,23.020641,15.499963760375977,22.127124786376953,15.499964,22.127125
22.0,24.0,338.18045,27.5,23.000818,15.49996566772461,22.00438690185547,15.499966,22.004387
22.0,24.0,517.11597,27.900002,23.1054,15.499979019165039,21.651573181152344,15.499979,21.651573
22.0,24.0,543.25836,28.300003,23.092676,15.499981880187988,21.507911682128906,15.499982,21.507912
22.0,24.0,665.51263,28.699997,23.18266,15.49998664855957,21.188234329223633,15.499987,21.188234
22.0,24.0,691.7179,28.900002,23.180897,15.499988555908203,21.052730560302734,15.499989,21.05273
22.0,24.0,754.3675,29.199997,23.276535,15.499990463256836,20.77363395690918,15.49999,20.773634
22.0,24.0,764.8843,29.400002,23.356953,15.499990463256836,20.63577651977539,15.49999,20.635777
22.0,24.0,767.63525,29.700005,23.459661,15.499990463256836,20.392494201660156,15.49999,20.392494
22.0,24.0,747.5363,29.800003,23.5467,15.499990463256836,20.285648345947266,15.49999,20.285648
22.0,24.0,700.8202,29.899994,23.619963,15.499988555908203,20.089496612548828,15.499989,20.089497
22.0,24.0,664.61005,29.899994,23.67395,15.49998664855957,20.02660369873047,15.499987,20.026604
22.0,24.0,558.5843,29.899994,23.69292,15.499980926513672,19.883075714111328,15.499981,19.883076
22.0,24.0,502.667,29.700005,23.696842,15.499979019165039,19.87409019470215,15.499979,19.87409
22.0,24.0,351.65015,29.5,23.652803,15.499961853027344,19.796947479248047,15.499962,19.796947
22.0,24.0,290.18805,29.199997,23.598223,15.49995231628418,19.84703254699707,15.499952,19.847033
22.0,24.0,147.91429,28.900002,23.5038,15.49991226196289,19.832813262939453,15.499912,19.832813
22.0,24.0,105.503456,28.099998,23.409525,15.499897003173828,19.934850692749023,15.499897,19.93485
22.0,24.0,54.45,27.300003,23.062666,10.000066757202148,21.80618667602539,10.000067,21.806187
22.0,24.0,42.998425,27.300003,22.793282,10.000059127807617,21.984283447265625,10.000059,21.984283
22.0,24.0,20.625,24.899994,22.840494,10.000055313110352,22.12633514404297,10.000055,22.126335
22.0,24.0,10.725,24.299995,22.83049,10.000051498413086,22.239978790283203,10.0000515,22.239979
22.0,24.0,10.680675,23.600002,22.820211,10.000051498413086,22.32547378540039,10.0000515,22.325474
15.0,28.0,0.0,23.5,22.800133,10.000048637390137,22.420700073242188,10.000049,22.4207
15.0,28.0,0.0,23.400002,22.796238,10.000048637390137,22.467634201049805,10.000049,22.467634
15.0,28.0,0.0,23.099998,22.769026,10.00004768371582,22.535531997680664,10.000048,22.535532
15.0,28.0,0.0,22.7,22.761068,10.000048637390137,22.5610408782959,10.000049,22.56104
15.0,28.0,0.0,22.099998,22.729004,10.000046730041504,22.623281478881836,10.000047,22.623281
15.0,28.0,0.0,21.5,22.72272,10.000048637390137,22.633197784423828,10.000049,22.633198
15.0,28.0,0.0,20.8,22.684343,10.000046730041504,22.69304084777832,10.000047,22.69304
15.0,28.0,0.0,20.100002,22.678839,10.000065803527832,22.63494873046875,10.000066,22.634949
15.0,28.0,0.0,19.599998,22.605972,10.000064849853516,22.719667434692383,10.000065,22.719667
15.0,28.0,0.0,19.2,22.566988,10.000056266784668,22.723669052124023,10.000056,22.72367
15.0,28.0,0.0,18.800003,22.511774,10.000055313110352,22.796836853027344,10.000055,22.796837
15.0,28.0,0.0,18.5,22.47018,10.00004768371582,22.8090877532959,10.000048,22.809088
15.0,28.0,0.0,18.3,22.42169,10.00004768371582,22.871519088745117,10.000048,22.87152
15.0,28.0,0.0,18.2,22.3853,10.000041961669922,22.886188507080078,10.000042,22.886189
15.0,28.0,0.0,18.2,22.345423,10.000041007995605,22.935136795043945,10.000041,22.935137
15.0,28.0,0.0,18.3,22.316093,10.000036239624023,22.950124740600586,10.000036,22.950125
15.0,28.0,0.0,18.400002,22.2859,10.000036239624023,22.98587417602539,10.000036,22.985874
15.0,28.0,0.0,18.600002,22.264027,10.000032424926758,23.002517700195312,10.000032,23.002518
15.0,28.0,0.0,19.0,22.245129,10.000032424926758,23.02031707763672,10.000032,23.020317
15.0,28.0,20.077698,19.5,22.239826,10.000031471252441,23.016319274902344,10.000031,23.01632
22.0,24.0,35.112232,20.100002,22.24079,10.000033378601074,22.999488830566406,10.000033,22.999489
22.0,24.0,111.730064,20.7,22.269737,10.000039100646973,22.932527542114258,10.000039,22.932528
22.0,24.0,59.209503,21.599998,22.271023,10.000033378601074,22.931049346923828,10.000033,22.93105
22.0,24.0,173.05428,22.600002,22.568401,15.499939918518066,22.864471435546875,15.49994,22.864471
22.0,24.0,146.25194,23.600002,22.903332,15.499934196472168,22.661128997802734,15.499934,22.661129
22.0,24.0,331.62885,24.700005,22.973837,15.499963760375977,22.326217651367188,15.499964,22.326218
22.0,24.0,332.09595,25.400002,22.951939,15.499964714050293,22.20530128479004,15.499965,22.205301
22.0,24.0,442.02838,26.099998,23.037853,15.499975204467773,21.883108139038086,15.499975,21.883108
22.0,24.0,459.19293,26.599998,23.025368,15.49997615814209,21.7515869140625,15.499976,21.751587
22.0,24.0,536.5966,27.200005,23.098705,15.499980926513672,21.449323654174805,15.499981,21.449324
22.0,24.0,588.43787,27.600006,23.099548,15.499984741210938,21.30971908569336,15.499985,21.30972
22.0,24.0,583.1842,27.900002,23.143906,15.499983787536621,21.05948257446289,15.499984,21.059483
22.0,24.0,563.83777,28.099998,23.130997,15.499982833862305,20.973960876464844,15.499983,20.97396
22.0,24.0,590.8544,28.200005,23.202938,15.499983787536621,20.739112854003906,15.499984,20.739113
22.0,24.0,575.9709,28.300003,23.236767,15.499983787536621,20.660175323486328,15.499984,20.660175
22.0,24.0,560.43866,28.300003,23.29144,15.499981880187988,20.46245002746582,15.499982,20.46245
22.0,24.0,540.36926,28.200005,23.324879,15.499980926513672,20.41217803955078,15.499981,20.412178
22.0,24.0,475.04266,28.099998,23.341572,15.499975204467773,20.259605407714844,15.499975,20.259605
22.0,24.0,474.8622,27.900002,23.357616,15.499975204467773,20.24067497253418,15.499975,20.240675
22.0,24.0,296.30164,27.600006,23.313686,15.499951362609863,20.15640640258789,15.499951,20.156406
22.0,24.0,297.81848,27.099998,23.280325,15.499951362609863,20.195816040039062,15.499951,20.195816
22.0,24.0,109.13905,26.599998,23.186157,15.499893188476562,20.184423446655273,15.499893,20.184423
22.0,24.0,152.41759,25.800003,23.121292,15.499908447265625,20.260601043701172,15.499908,20.260601
22.0,24.0,42.405003,24.899994,22.786526,10.000054359436035,22.15393829345703,10.000054,22.153938
22.0,24.0,66.037476,24.899994,22.838318,10.000056266784668,22.187192916870117,10.000056,22.187193
22.0,24.0,20.460001,22.3,22.76697,10.000049591064453,22.37479019165039,10.00005,22.37479
22.0,24.0,9.24,21.300003,22.802305,10.000045776367188,22.475196838378906,10.000046,22.475197
22.0,24.0,8.36157,20.2,22.778902,10.000045776367188,22.561914443969727,10.000046,22.561914
15.0,28.0,0.0,19.8,22.760176,10.000042915344238,22.655437469482422,10.000043,22.655437
15.0,28.0,0.0,19.400002,22.75188,10.000043869018555,22.70389175415039,10.000044,22.703892
15.0,28.0,0.0,19.0,22.72216,10.000041961669922,22.77535629272461,10.000042,22.775356
15.0,28.0,0.0,18.600002,22.688217,10.000042915344238,22.805904388427734,10.000043,22.805904
15.0,28.0,0.0,18.3,22.624386,10.000041007995605,22.874073028564453,10.000041,22.874073
15.0,28.0,0.0,18.0,22.5696,10.000042915344238,22.889385223388672,10.000043,22.889385
15.0,28.0,0.0,17.7,22.509493,10.000041007995605,22.949493408203125,10.000041,22.949493
15.0,28.0,0.0,17.399998,22.460068,10.00006103515625,22.977754592895508,10.000061,22.977755
15.0,28.0,0.0,17.099998,22.40851,10.000060081481934,23.046157836914062,10.00006,23.046158
15.0,28.0,0.0,16.8,22.36657,10.000052452087402,23.046340942382812,10.000052,23.04634
15.0,28.0,0.0,16.5,22.31546,10.000051498413086,23.110218048095703,10.0000515,23.110218
15.0,28.0,0.0,16.199997,22.277082,10.000044822692871,23.11766242980957,10.000045,23.117662
15.0,28.0,0.0,16.0,22.232048,10.000043869018555,23.173551559448242,10.000044,23.173552
15.0,28.0,0.0,15.700001,22.197035,10.000039100646973,23.188758850097656,10.000039,23.188759
15.0,28.0,0.0,15.5,22.15758,10.000038146972656,23.238956451416016,10.000038,23.238956
15.0,28.0,0.0,15.300003,22.126223,10.00003433227539,23.260419845581055,10.000034,23.26042
15.0,28.0,0.0,15.100002,22.092281,10.000033378601074,23.30477523803711,10.000033,23.304775
15.0,28.0,0.0,14.899998,22.064035,10.000030517578125,23.334436416625977,10.0000305,23.334436
15.0,28.0,0.0,15.599998,22.041231,10.000029563903809,23.352664947509766,10.00003,23.352665
15.0,28.0,24.598425,16.399998,22.034859,10.000029563903809,23.343130111694336,10.00003,23.34313
22.0,24.0,15.675,17.399998,22.028822,10.000028610229492,23.335811614990234,10.000029,23.335812
22.0,24.0,106.28678,18.400002,22.06417,10.000035285949707,23.25607681274414,10.000035,23.256077
22.0,24.0,54.928696,19.8,22.071688,10.000030517578125,23.235557556152344,10.0000305,23.235558
22.0,24.0,168.70172,21.100002,22.376411,15.499935150146484,23.17418670654297,15.499935,23.174187
22.0,24.0,120.04722,21.8,22.713161,15.49992561340332,22.99022674560547,15.499926,22.990227
22.0,24.0,343.50394,22.600002,22.858261,15.499963760375977,22.61846160888672,15.499964,22.618462
22.0,24.0,349.93503,23.099998,22.880392,15.49996566772461,22.475866317749023,15.499966,22.475866
22.0,24.0,526.3777,23.699997,22.986864,15.499979019165039,22.10598373413086,15.499979,22.105984
22.0,24.0,553.50824,24.199997,22.979778,15.499981880187988,21.947160720825195,15.499982,21.94716
22.0,24.0,674.2679,24.700005,23.075193,15.49998664855957,21.60419464111328,15.499987,21.604195
22.0,24.0,700.1822,25.100006,23.075935,15.499988555908203,21.44965934753418,15.499989,21.44966
22.0,24.0,760.2,25.5,23.150562,15.49998950958252,21.15485191345215,15.4999895,21.154852
22.0,24.0,748.073,25.700005,23.144226,15.49998950958252,21.03907012939453,15.4999895,21.03907
22.0,24.0,719.28253,26.0,23.203249,15.499988555908203,20.800615310668945,15.499989,20.800615
22.0,24.0,710.6172,26.099998,23.24617,15.499988555908203,20.705524444580078,15.499989,20.705524
22.0,24.0,683.73517,26.300003,23.310688,15.49998664855957,20.494441986083984,15.499987,20.494442
22.0,24.0,643.32434,26.300003,23.34356,15.49998664855957,20.435462951660156,15.499987,20.435463
22.0,24.0,507.217,26.300003,23.348465,15.499977111816406,20.289472579956055,15.499977,20.289473
22.0,24.0,436.30453,26.099998,23.32983,15.499972343444824,20.299823760986328,15.499972,20.299824
22.0,24.0,301.27744,25.900002,23.27838,15.49995231628418,20.224180221557617,15.499952,20.22418
22.0,24.0,301.12772,25.599998,23.235395,15.49995231628418,20.271345138549805,15.499952,20.271345
22.0,24.0,141.12009,25.299995,23.144821,15.499905586242676,20.249540328979492,15.499906,20.24954
22.0,24.0,126.32327,24.599998,23.063051,15.499898910522461,20.349231719970703,15.499899,20.349232
22.0,24.0,53.13,24.0,22.737116,10.000054359436035,22.21222496032715,10.000054,22.212225
22.0,24.0,50.086433,24.0,22.83005,10.000052452087402,22.270008087158203,10.000052,22.270008
22.0,24.0,20.955,21.5,22.769047,10.000048637390137,22.431612014770508,10.000049,22.431612
22.0,24.0,10.065,20.5,22.78949,10.000044822692871,22.533872604370117,10.000045,22.533873
22.0,24.0,9.3424835,19.400002,22.7698,10.000044822692871,22.617408752441406,10.000045,22.617409
15.0,28.0,0.0,19.099998,22.749569,10.000041961669922,22.709957122802734,10.000042,22.709957
15.0,28.0,0.0,18.800003,22.742386,10.000042915344238,22.754653930664062,10.000043,22.754654
15.0,28.0,0.0,18.600002,22.705502,10.000041007995605,22.823272705078125,10.000041,22.823273
15.0,28.0,0.0,18.400002,22.647036,10.000041961669922,22.853933334350586,10.000042,22.853933
15.0,28.0,0.0,18.3,22.586514,10.000040054321289,22.9160213470459,10.00004,22.916021
15.0,28.0,0.0,18.3,22.53738,10.000041961669922,22.922260284423828,10.000042,22.92226
15.0,28.0,0.0,18.2,22.483932,10.000040054321289,22.973283767700195,10.00004,22.973284
15.0,28.0,0.0,18.2,22.442892,10.000060081481934,22.98686981201172,10.00006,22.98687
15.0,28.0,0.0,18.099998,22.399912,10.000059127807617,23.039844512939453,10.000059,23.039845
15.0,28.0,0.0,18.0,22.367113,10.000051498413086,23.024072647094727,10.0000515,23.024073
15.0,28.0,0.0,17.799995,22.325033,10.00005054473877,23.073774337768555,10.000051,23.073774
15.0,28.0,0.0,17.5,22.295033,10.000044822692871,23.069786071777344,10.000045,23.069786
15.0,28.0,0.0,17.200005,22.25705,10.000043869018555,23.117996215820312,10.000044,23.117996
15.0,28.0,0.0,16.900002,22.228533,10.000039100646973,23.124942779541016,10.000039,23.124943
15.0,28.0,0.0,16.399998,22.192663,10.000039100646973,23.17531967163086,10.000039,23.17532
15.0,28.0,0.0,16.0,22.16365,10.00003433227539,23.197750091552734,10.000034,23.19775
